,a(Con),a(Rem),a(Uad),a_std,v(Con),v(Rem),v(Uad),v_std,t(Con),t(Rem),t(Uad),t_std
60,1.1990326816939478,1.2279709256890459,1.3540003273547958,0.19019664769451713,1.9999827297318025,1.6293393701880776,1.7846076711404244,0.6938635481957003,0.44220398654110965,0.4529892937850455,0.4530658017329986,0.05208213122761886
61,1.2103527049336216,1.2569448816192954,1.2872299938271072,0.19190795965272237,2.0152044437553234,1.8025621257164042,1.8905073464964368,0.5960230693492483,0.43824220790674173,0.4553394416407096,0.436932673000132,0.050524945998738024
62,1.1889352362605754,1.2598220244469478,1.3334608681632054,0.19528336804932758,1.971234877559521,1.8069709134163068,1.8030766590806997,0.6151895184141563,0.4383162837162605,0.452822200179938,0.44395374400689436,0.05131882448161426
63,1.1888794774728686,1.2757492142681217,1.2764909268686855,0.18171087119043244,1.9697012028632774,1.8317088267283868,1.8579072003291826,0.654942955753257,0.42643978876120664,0.4535559047425779,0.44531650840886483,0.04589086077414775
64,1.1824086377844474,1.271048831948602,1.3273997377172255,0.17378534327312578,2.1812991973322715,1.9375197645377842,2.071623708642394,0.6231692276671607,0.4229471021463574,0.4486717264213973,0.4450394824348763,0.04499102801229216
65,1.2272088254207965,1.2725975786169867,1.331902177827557,0.1895979450660843,1.9563795200232392,1.858916863434401,1.8673474536254182,0.6765478196276047,0.43690905119851203,0.44783523966317973,0.4439151073632679,0.0427206719010131
66,1.1936669926135453,1.265664079692526,1.2757360302587724,0.19968458057425148,2.164447297359494,1.5949639186519338,1.7292297150224527,0.631484187471614,0.4275403837942379,0.4524337960754826,0.4386965549947771,0.05347232252915941
67,1.2135621357077324,1.262020859244661,1.3235148702736932,0.186482056333019,1.8698984350021808,1.7815165012051917,1.6986792322454398,0.6920344202902585,0.4117311886064118,0.46062297267393193,0.45584482111364466,0.049715569352716635
68,1.193224100502398,1.2928393457654352,1.3448146857889645,0.2119173286340968,2.063735827752032,1.536568765109307,2.0381520355627867,0.6570564885433138,0.4142749128084062,0.45720524770091203,0.4474629885090502,0.046199146383795256
69,1.1643214254624672,1.3012951253970246,1.3128395055355975,0.180368131650178,2.1433061726147327,1.8834438816763832,1.738829574062597,0.6638748542489881,0.437614278507193,0.45581845557278083,0.45929963722828776,0.04383942627353249
70,1.194198176629676,1.3264679730702773,1.3511141326835001,0.19825742339961375,2.1965762832489486,1.7913397071432047,1.6678485013018165,0.6904549975290855,0.4203337576197849,0.4537701184791794,0.4384858104649999,0.04758421045990711
71,1.2095238373662438,1.2990965371535694,1.2951621598396552,0.1799566522211768,2.005013670216323,1.792482315345014,1.7968814990081325,0.589733853158377,0.42852342172367947,0.4499435516276185,0.4507325008977081,0.04784291491295354
72,1.1867188969850593,1.3227049144088785,1.3573251109233964,0.20736495438031022,1.943304889506337,1.9892525713894056,1.6364608913732381,0.7007109657342686,0.42443892731479627,0.45523952842101306,0.4477446063304074,0.04636462987479937
73,1.1745183548076037,1.2938395832289822,1.3111755406662422,0.20085284308750762,2.0474088015793828,1.934315228056155,1.721651385951519,0.7043606485200848,0.42027027205021383,0.45347417331664397,0.44056874681977165,0.05094473507348843
74,1.183719606000512,1.265345034855643,1.3082525597479568,0.19916740474453232,2.1203968152146686,1.772026524276234,1.7711984600654316,0.658744108565539,0.43658849482397044,0.45285211980329737,0.43493520456215856,0.051250543290987154
75,1.216676146674158,1.2684569266822843,1.2936542538673461,0.18374720636319325,1.7655736134722027,1.8032858757905148,1.938965952884511,0.7356412074166502,0.42784438837788275,0.44925044829464805,0.437117119946005,0.04930593904340211
76,1.1629615032988891,1.293416030804062,1.2756741530106037,0.21077572634934938,1.8281095362453978,1.7563798019900152,1.7960399137309924,0.651341335508048,0.4284935534400046,0.45336940954168026,0.44752224355812376,0.04780562988588824
77,1.1424931803923606,1.2241932224138703,1.2803974582846258,0.17241862467075478,1.8960218458284388,1.810758396467073,1.6001451606674186,0.664697136793823,0.43368672496315225,0.4489989863091263,0.44341733001178396,0.0476910756380695
78,1.1829549623326916,1.2822597784106107,1.342329534327386,0.2221356487511081,1.951716440581977,1.8724384008177337,1.8143813575708407,0.6968711136860677,0.4206431766624906,0.4395805929161745,0.4356191489260295,0.048378214045152856
79,1.189843943291994,1.2904992704090739,1.3134360437145223,0.1861194532661647,1.8943708677005398,1.9030362685175328,1.6099744556020155,0.7812616255610835,0.4263437020267481,0.44112024872763145,0.43931697099932815,0.05204725653162114
80,1.184991560693432,1.2739569121623762,1.3584563585213356,0.18417493002810623,2.070356314039824,1.815163764193072,1.880881920122401,0.5710032521449896,0.4351982402757483,0.45757837928452383,0.4541801489070422,0.04497182505496542
81,1.1810749354626027,1.2682070659638134,1.2686098171024078,0.20084578951739795,2.0134096267722126,1.9156971761379855,1.9177499560700866,0.6837799575585997,0.42457068993142705,0.44840978074098625,0.43819610244011586,0.04054613263220492
82,1.1570346387413142,1.231191587505821,1.34929527071469,0.19784968165885244,1.8004068781361484,1.862655164233797,1.854135068019605,0.6677558543094795,0.43531959950580024,0.44494559481291424,0.4480257073904735,0.0407936499823054
83,1.136657807554955,1.2963914088501276,1.3481102822383648,0.1948852949163952,1.9613341584590624,1.7824954962807515,1.7726736620615127,0.602202508884667,0.4205847210421493,0.44547166341455324,0.4472739834111641,0.05280263093620665
84,1.1195436380220907,1.2851096515911034,1.2884875437179795,0.20287239774488772,2.0792182212750903,1.734910828818088,1.7551261421385702,0.6449535109830309,0.4188021170515728,0.45651055934921597,0.446993766612508,0.04273276837652373
85,1.202483194044044,1.2302565262784455,1.3702183236623022,0.2013246986177984,1.9120885462585289,1.7697737482867915,1.7945230374182355,0.6689039797442436,0.41753347756541326,0.454002242277813,0.4505621940130183,0.04520363881558992
86,1.2046011823011065,1.338733354029658,1.251456073465253,0.19496746167915985,2.1288946018673496,1.7216750441641,1.7818818189386685,0.6171154506599205,0.44210015850968504,0.4553566525249976,0.4389982374115221,0.04573551239213344
87,1.2228128300155983,1.2374288978298764,1.3561738654287365,0.20781479279574722,1.953386099478966,1.7819284792051318,1.5807912534953128,0.6262425329601102,0.43206873181885413,0.4622460737485489,0.4394804570672836,0.047242596614793214
88,1.138924871271542,1.2609022276873878,1.2916466387600765,0.21345588039077745,2.068004162165572,1.9352108654095934,1.9411776184849843,0.6364116339085254,0.42157726348916424,0.4617887515121637,0.43934193415305034,0.04880604635071622
89,1.1911101902232832,1.1990628258540816,1.260451545744369,0.20871483519262787,2.083271066352615,1.6103587690526058,1.7445875460956575,0.6498339814000259,0.4367423108739038,0.4515322015058335,0.4398163843293749,0.04541573549578854
90,1.149579045011913,1.2045535208762572,1.3096242992200486,0.16827243577801226,2.2373145761901703,1.73774913672046,1.861003645056108,0.5876086566459287,0.42674634501333947,0.44031266801412816,0.4426577363505152,0.048209308017306295
91,1.1695302071384797,1.2070526548876312,1.3111689397582917,0.20685324442244005,2.0214513427920955,1.7208535134178722,1.8206885650320086,0.6622845643912544,0.4310666429538138,0.44449494132292117,0.4681390877476353,0.05147042763456357
92,1.1546439439464895,1.2721276155574543,1.2530180582030477,0.20538120776444999,1.890855404002194,1.7744013808369636,1.9141691096917839,0.6421569374847527,0.437416030177139,0.44680857165855453,0.4313631289230941,0.04253810121441555
93,1.1900972831991932,1.237708920109049,1.2790706440360387,0.18934682765879096,2.088584272954187,1.907926001431112,1.9293269014588088,0.6756819695983733,0.4188068236260345,0.44172598995066914,0.44556725226738386,0.04609256414984451
94,1.1685151084299044,1.3003116308228315,1.263975782704829,0.19335196559157197,2.0699617898755642,1.8816110295846291,1.824886066836586,0.5888164244235498,0.4144826712834194,0.4432983989563612,0.44447299312495153,0.04968045156991848
95,1.118299671167402,1.2511814675577073,1.2543755600190147,0.17459445549025937,1.8205598528722033,1.6915491983558166,1.6166058090691857,0.6558233052051944,0.419836743020053,0.45632842375862226,0.45362275652395184,0.04984706728997922
96,1.2607280810787898,1.2516380371999625,1.3561339621081485,0.19150265444732018,1.8376471017117997,1.6855085541682946,1.6586743859194244,0.669640799742042,0.4238059314583583,0.4417909786593971,0.45900868316231497,0.04763532956516293
97,1.115693522080555,1.2975404471655503,1.2759795026593768,0.2021125902046283,1.8014330647728587,1.9856641825651984,1.7033822221093926,0.77288725494143,0.43862625377170383,0.4607297212898786,0.4399198573245501,0.046318733570780306
98,1.2281313069065032,1.2456420878945924,1.3038966747705953,0.2102575147873612,2.2487583660414385,1.9664224532532035,1.7154200579409657,0.7167751356560336,0.4396389949650796,0.4394176308060019,0.4592453702269532,0.0455433646560428
99,1.140658191449182,1.3105001161795111,1.289692170300417,0.19128813227625785,2.061661413410702,1.8935066125279658,1.8086084162187637,0.6415160818441363,0.4180148521740874,0.4403101977241649,0.4622187182806796,0.04933125850221568
100,1.1667638076854878,1.31580981951692,1.3084778279815654,0.1830115971922332,2.0512108100267605,1.773728417034748,1.7434407242686807,0.6733737119596026,0.4380376808652438,0.45594898256117855,0.45293450825300874,0.05257971705585973
101,1.169571343107858,1.3000244504074723,1.3014650006786777,0.193675473804653,2.006371199112921,1.7763477058660835,1.6688160974951958,0.6246733230438369,0.4375552934874832,0.43695004305847857,0.45057674562176453,0.04826408336648113
102,1.2089049386436246,1.285984259409564,1.3116838007063767,0.20969988788952246,1.9480904924284652,1.7044004603559217,1.6609018161418865,0.6784216231413029,0.4303059752165938,0.43326276363155464,0.4487737595301629,0.048523926377523285
103,1.1338589050907844,1.3087947842384329,1.3079443347406374,0.21512657156846457,2.0397434398852403,1.586666759217138,1.780559396560736,0.8187456905023924,0.4206414383176955,0.4564096625937035,0.448131286022582,0.04387289748002973
104,1.2423127281121458,1.2813175239812773,1.308683154926858,0.21077298026778224,2.215971451252757,1.8397993921960192,1.5225004194924436,0.7697058144752766,0.42536438717298536,0.44599356559139586,0.44435156567668693,0.04616253157447531
105,1.1137745427881613,1.3232046422452668,1.2843374128037304,0.17971995960504322,2.0628645601011524,1.7867093301460935,1.9039572940677552,0.7167312567779318,0.4263356329644444,0.45968048564679864,0.43777567579273224,0.049986342089859595
106,1.2176421727476556,1.3042642995106912,1.3253565401625627,0.17170134206264276,1.9141628712585304,1.778071164898416,1.7230365512307546,0.6197980729255926,0.4310871101046841,0.4622579573214231,0.4562008786444062,0.04344808920449447
107,1.1780700915748799,1.264878734492409,1.28576120359438,0.21143455860253677,2.0192551860326327,1.7354490294337104,1.757714665503496,0.6088080421395946,0.4265833662180177,0.4318472760881481,0.46145275799021823,0.047466840676137836
108,1.1750306011871698,1.3288651938129559,1.3438443434557479,0.22208097719848763,1.9755313809185209,1.8505268910302042,1.7190486779296161,0.6383284503917819,0.41658912468907516,0.44209782035051287,0.4584156175841885,0.04501711856351781
109,1.2080136840712332,1.2776571946062951,1.312671301707474,0.22245089760769965,1.931360153805642,1.8401389177611363,1.7495740437491332,0.6600120628142213,0.42953520226543646,0.438845720163049,0.4374023776836997,0.04234283378978205
110,1.2788076456768247,1.3144157453299616,1.3593739043316495,0.2253532558559445,1.7897949962361202,1.9408811300049282,1.7318062803265475,0.6614319191841455,0.4324689110312488,0.4558753279857139,0.4321210623088086,0.05216272055457524
111,1.2133396880295009,1.316363782676502,1.3741872541181537,0.20660539089899121,2.0414701946480873,1.7752472017230507,1.7151252973672864,0.6665691448666206,0.44016675386080545,0.44873200605353103,0.46042915632854486,0.046843029336125726
112,1.2118227937235748,1.2441621663728821,1.3051732674751575,0.20044980557911032,1.7502838181844975,1.7170908836547265,1.9431226716399612,0.648637523396219,0.4341341930471236,0.4467114457974665,0.4314702887468805,0.04864875816439668
113,1.0917247432119461,1.2735352708661434,1.2953283690797632,0.1970446973706185,2.1138472343626904,1.8259761051735641,1.8810039859707832,0.6950181036993064,0.4282225626993979,0.46125136193974736,0.45874255592291113,0.048084954830394905
114,1.2738881976037748,1.3194361309706981,1.3138839735256513,0.19817521150844203,1.9019256236359543,1.6229975954461018,2.04194420558271,0.6123427158264761,0.4381271701219527,0.4590605643724709,0.4377639126304678,0.05467956556358004
115,1.0990153755380487,1.2356916025935671,1.3043747527950975,0.20038208301883262,2.0128842537341423,1.7773194772812861,1.8102716623701856,0.7141182351424923,0.43067357983224164,0.44629565261363296,0.45880016834919485,0.05108557080651562
116,1.2323169831233138,1.2924156334152233,1.3115919362695794,0.1797223187929373,1.895346549327338,1.7443756336359921,1.8758380320389718,0.6181815557013817,0.4214015008483964,0.43552136316306533,0.45957103546664047,0.04478458006554329
117,1.1224695601912658,1.3132223581779412,1.2849404766087744,0.19370979026371926,1.98109992093959,1.7925553936471892,1.8177228831214285,0.6448257911100017,0.41896030751978464,0.44394931670560767,0.4387695057421815,0.04345697784727203
118,1.2126244358536313,1.3037089697777544,1.3147347249891566,0.18612345450659584,2.1143753440019033,1.884587511300357,1.7685144192242552,0.6194315290222832,0.4360193896940203,0.45667914941364857,0.4665061504737046,0.04342863314919126
119,1.1365771842105215,1.3262012334146691,1.287904849502297,0.19223372168723057,1.9315235745000379,1.795400535372901,1.8289395323773312,0.6217075268409101,0.42067208088588476,0.45415115337146544,0.4349468484571573,0.04932200056006719
120,1.1810956741254237,1.2701412538791275,1.3126685594024354,0.17631290125943855,1.90831138557267,1.7882270678909657,1.4977540534847122,0.6530859175744221,0.4351139177174512,0.4448828365844859,0.4548839905090915,0.0497043347553458
121,1.135269991185306,1.2695442279451756,1.259478618584431,0.17232079049069793,2.0568173879712996,1.7895244696508608,1.7172566829760643,0.6615629405363972,0.42383326103165864,0.44498903564361364,0.44886066364836236,0.04997907223350877
122,1.1705880634439305,1.277897736853745,1.306887735046581,0.18274490919865144,1.9993093338958428,1.9611992807780634,1.7531732072514523,0.5837536339996157,0.4114012393830599,0.45282589117563793,0.4444989551196078,0.046970530257900864
123,1.1825891846751724,1.2684408653184471,1.2842044513558704,0.17869488017142351,1.8057767412681711,1.8892849829706495,1.7636036342620796,0.6159258093046877,0.44292611327895925,0.441548647535402,0.45044268962820605,0.05010095730368632
124,1.2163021636747056,1.2380442241886525,1.2913873269886489,0.17890681681769777,1.9662870572688629,1.7931824415339248,1.8199392520681532,0.6070264250591537,0.4404445569944528,0.46041685329457205,0.4488816471492211,0.04925569843722952
125,1.1821848159430253,1.2166448933733334,1.2963002176042684,0.18916329423968792,1.8804120187667286,1.7195725119068845,1.883153013854617,0.5818068795116792,0.4140538005312803,0.4536787705596242,0.4314004348515779,0.0445720569596907
126,1.1473732971576909,1.2631918788663725,1.298852037535543,0.1836418140006984,2.034899571227745,1.8025637965799712,1.9733119609632008,0.6379859030921129,0.4096443162396366,0.45380693433762603,0.4485896938642005,0.04671688348712569
127,1.162921632617258,1.218799362986937,1.2906711692277906,0.21493576891995847,2.075977130443838,1.7441264657908078,1.4767045082071961,0.7088600190605181,0.4138543025034133,0.45997884086457674,0.4423121239109855,0.046470931201578296
