,a(PM),a(noPM),a_std,v(PM),v(noPM),v_std,t(PM),t(noPM),t_std
14,1.3197130962650625,1.2306564757694498,0.20813525867744323,1.6542583346124584,1.8578412572715224,0.6765221277443806,0.4528826265775056,0.4264334140751217,0.04513430057713864
15,1.2711971370097233,1.2920253139844584,0.19291106101403038,1.7214392650911183,1.7938779809076923,0.7335256098980398,0.4507025987657531,0.43767643009060175,0.04288665169205845
16,1.2409452730523611,1.1995481009594096,0.1666903386390606,1.7775851556072122,1.9954019126773828,0.7049718946715695,0.45295805450659127,0.4299766490268881,0.052200103828596855
17,1.2687787711335117,1.2827014929828513,0.20371413737732763,1.802572834475445,1.8618637504288593,0.7597284404113798,0.4528202586375506,0.4310567623359516,0.04334117800397158
18,1.2389829562023715,1.1812734010605626,0.193404037545797,1.6599136785726036,1.7690543232874896,0.7247474212319154,0.4560045367254613,0.43594127353631684,0.04478435800740276
19,1.293167028251576,1.1913060737423897,0.1988784115394595,1.9120811960293254,1.8323690121802576,0.6651137600949614,0.4493885525792176,0.44753527588519415,0.04440068586390166
20,1.326501513767949,1.260727814597753,0.1969775353277392,1.7124458886652416,1.8873051584370046,0.6896032828504459,0.4416916216362373,0.4379806982207166,0.04990301015470764
21,1.211548637926367,1.2505480558257427,0.20223438340488636,1.819256287669167,1.7163906714,0.6079264452408408,0.4552299257662865,0.4274994211723437,0.046046036873979124
22,1.3587996249489358,1.1896526502590459,0.20862172168066934,1.7881800874750886,2.0584050733298134,0.6424767516290522,0.4497018902673841,0.43655198000289563,0.047937219716073315
23,1.359737847886458,1.2813913652103435,0.22140374698998,1.6410180706652289,2.0770096021401003,0.6636960964907082,0.4427109018356702,0.42644340658975777,0.04852115769703214
24,1.35168391946068,1.2900827740291714,0.21158526606251346,1.8326156817084351,1.9379751809714285,0.6827699739031501,0.4512625115132043,0.43703508362576055,0.04571079916723523
25,1.2925603378383967,1.245977927841047,0.2420858219835299,1.6840030347384378,1.8380647284584861,0.632814990279091,0.4452322612139572,0.4320175992234989,0.04474017561112825
26,1.33780916991278,1.288946746753615,0.24781540212800302,1.7782713138962036,2.0470287538471736,0.5980341399508317,0.4497919116631673,0.43528087877082733,0.05005337933127449
27,1.2868153992929585,1.2676868829699943,0.2255444269083028,1.9452794623905332,1.968201188678047,0.6502989927753451,0.4434735778134903,0.42386941540564754,0.044589964576536134
28,1.2825547584109565,1.2661116140565198,0.22427833612712839,1.9450237536597839,1.8069911106533398,0.6895725476607388,0.4486326716895022,0.43530361115044225,0.045440066894538986
29,1.3059522907648138,1.2634292903870816,0.16107507586487593,1.7839083862039748,1.6225044142221727,0.7360069600677637,0.43607738778874466,0.4312003959343311,0.0462783038136188
30,1.3027717547929403,1.2048138243079476,0.20175318828395583,1.742535134699922,1.6835562419128545,0.6233436908255846,0.4609070078184256,0.436441656383322,0.04626806212826445
31,1.283554312477647,1.2444087253090916,0.19087401734117662,1.6114173200924846,2.0118532325180243,0.6415176061196098,0.45559097787993097,0.428719295839044,0.042983171133963716
32,1.3131605195353542,1.2253200582792103,0.17801917459169592,1.6908485455466866,1.9837443850631993,0.7234285806713221,0.4500801789280611,0.44610331675443504,0.04964511955603276
33,1.2814086331194545,1.244672696384815,0.19136337685557137,1.5638999360726697,1.893703375081449,0.5764711789774757,0.4385415039800854,0.4482036824397063,0.053517648751664294
34,1.2948549853465585,1.2045768508519723,0.1897557769899047,1.9398635643947353,1.8901803498860272,0.6590676666182274,0.453334514560517,0.43697238497167556,0.049949444606344234
35,1.3080153771311265,1.314592293523447,0.20406544134361554,1.8266094291105934,1.8363988387795438,0.6211024721766055,0.44571131510551326,0.4257970022475618,0.051438353278666346
36,1.3197670663025982,1.237281298440856,0.20239627556994405,1.7544425177110476,1.9497466471315028,0.5705411715859577,0.4421245076407946,0.4446093248496467,0.051888304332819095
37,1.3344653947357659,1.3008281965790367,0.20584516945329975,1.69888135780731,1.9303157329851128,0.6183463560819944,0.45069584281204755,0.42909086943547153,0.04758917045114379
38,1.301189909874427,1.3123671647969817,0.205365878234058,1.965810326886515,1.9343854655441273,0.6827067741285932,0.4526700140317153,0.43576267347781034,0.04984056590113341
39,1.320414508605078,1.1767297603191313,0.20918498617968717,1.6310531120823752,1.8403458734507077,0.5669504524769751,0.4420888755370372,0.43013941440380343,0.04308794010401184
40,1.2941950893662602,1.1639794265126102,0.21321183932560905,1.8931370204847269,1.8984191454737094,0.723433664163861,0.45037209358277586,0.4368941076639318,0.04657615148060925
41,1.2955859096230913,1.2642260879834855,0.21653119217563582,1.7871987299283199,1.8588972484380986,0.7616235532432661,0.44080697780965655,0.43436955789224735,0.04629068902040634
42,1.2987619311773186,1.2548817649369344,0.16715825826658584,1.648266317250211,1.8331950481595292,0.7467949875782947,0.44017519259872034,0.4372311441700451,0.04261953960582833
43,1.3645859421353246,1.2672088517978295,0.24934096765865843,1.703263977440186,1.7882924661476511,0.6143598116961678,0.44547875644748147,0.4211071013733166,0.040416366888448046
44,1.3279303350021685,1.3514312225779221,0.22803148924084443,1.8536129819422342,1.8247717729970838,0.6354219471747917,0.4400800515113907,0.4216421188972435,0.04691154748401215
45,1.3809943909603386,1.3084067703965327,0.2000346005108684,1.7561641153885164,1.7458638771390853,0.6648443037612153,0.4602797331831326,0.42596675446328197,0.04048339427561239
46,1.3109727536288627,1.3592146821137074,0.23129402403837207,1.563334989000064,1.7533624653487758,0.6866776502284815,0.4453477223109576,0.43623121362140727,0.0520253961609647
47,1.2956197829437959,1.254045066836302,0.20249842488141773,1.861883578206573,2.212673694815983,0.6294465082173859,0.4546170897361795,0.437496754395082,0.05122433272355749
48,1.329736697986322,1.2721422945715932,0.19446514892010563,1.876985144581432,1.820697219707962,0.7735019774736388,0.4406267322982038,0.4419086743953038,0.05120441519335023
49,1.325949607479537,1.2669635332792424,0.199567288791905,1.5564886980977635,1.9496199234458924,0.5954939253115277,0.44190569457798295,0.4425813295846182,0.04200881911229534
50,1.3244890232888642,1.277057205564632,0.21659020795586792,1.5233931804900251,1.9550736554151622,0.6541386239842925,0.44090417810958754,0.4111863946015058,0.051729214878409015
51,1.304393152696935,1.22937281640376,0.20865944422799443,1.7541011923587404,1.9126450206078074,0.6526525431524871,0.4533359044059824,0.42249203535928564,0.04363652015167464
52,1.2830460218665416,1.240212868057204,0.2066661117629916,1.8095370229300436,1.897405557554926,0.6212185214575873,0.44895218069273946,0.4322425121747801,0.04271884556666439
53,1.2790856668046164,1.2838877938394908,0.22190180272451418,1.696679114412575,1.879201540931383,0.6546419389144078,0.4462114491415509,0.4309081980249619,0.04443609991117247
54,1.3246837514247536,1.2720576356157753,0.22828333593025224,1.4652300934781795,1.9425345608478055,0.7517769873314102,0.4468780119412788,0.4405133005756029,0.046883770221082595
55,1.266758861015454,1.2814072085600472,0.2070412152633469,1.7514107039816826,1.9992392387782925,0.6347618064373822,0.4455133047512179,0.4328791513342802,0.04424744103302631
56,1.3390155984759986,1.2873339298532498,0.2058099052707026,1.5687160835986862,1.8792916377109579,0.592160073614102,0.4438654594883217,0.4329609214630341,0.046605139479405464
57,1.3718501252989364,1.2412881086876608,0.21763882130298484,1.610917024364072,1.882181649737076,0.672199279149708,0.43799811467797645,0.42112252101705877,0.044376269243030286
58,1.2922218092007782,1.225573319850871,0.228920076137078,1.947207052249582,1.9394842064136026,0.6803810795812536,0.4550447888771205,0.4336164838171613,0.04438010535165924
59,1.387388958967196,1.2564688233310846,0.24667301192445928,1.975208501966255,1.9341471060653,0.6183371886496088,0.449396848784811,0.43283762940754544,0.043391496992457146
60,1.2740156518490937,1.286196903175349,0.21972208820122074,1.6024137612958211,1.9658247634707333,0.6526276221385744,0.4467164496274121,0.43034878699939216,0.04710268674719233
61,1.3136858658140538,1.2087612378746218,0.19340612371953786,1.9104044774859148,1.8332773896672607,0.6760321144776137,0.4383299226153778,0.4374796121254838,0.04796089099638902
62,1.2947879700348317,1.2852951091429157,0.15921565115316486,1.8454892537991667,2.0762457177378657,0.6504655170230305,0.45166575868131587,0.4328256989879046,0.04950279536895341
63,1.340897442805002,1.209053785118484,0.2282883752160767,1.8679993509420152,1.8894696018404153,0.5280236757361781,0.45515913099880745,0.4364738515940701,0.047411945707751334
64,1.3252757213445934,1.2653695406499317,0.22036802351389392,1.8821346591973418,1.7906964467677051,0.5996853990033706,0.4460694760575462,0.4379608335497706,0.04465013109618924
65,1.2829358654943506,1.2190858123528692,0.1903373243967326,1.7731060705680555,1.9173324851459939,0.6018178479858967,0.45324379588393726,0.42849287501122457,0.042531999146722
66,1.3577529169775449,1.2611984737215953,0.21803134115176165,1.9718514238651974,1.7926180215460552,0.662901116661251,0.4418868147370333,0.4265639148514907,0.047258771016082946
67,1.2574552331615103,1.2378150121456386,0.1934079605421653,1.7422668284705232,1.9029518188537318,0.6075179814083175,0.45126226298582167,0.43482012711711165,0.04391715651914519
68,1.2832140498945008,1.2140701078941751,0.1879673627274155,1.5418344226072669,1.9989511208897692,0.6538019561111759,0.43679933120006154,0.4299199833256771,0.0428454428951959
69,1.2835340627423304,1.1938402861250617,0.20956458856926874,1.909296873651453,1.830306070669953,0.6629312423315751,0.4605079349521055,0.4216400523226207,0.043778938572254525
70,1.3036302838170215,1.2407258041006637,0.18928173622547742,1.8400924623792831,1.8955342337677152,0.6719528637754051,0.4565394803695023,0.42110746678590494,0.04357644556498859
71,1.334904015381367,1.2244862095365345,0.20491189862279388,1.77211749949885,1.769880816096085,0.736021967401518,0.452080527194357,0.42107395839293404,0.050093140806773
72,1.2933935972803092,1.2745480220000807,0.18793499327752752,2.005305734067,1.6870702743121648,0.6832549842967037,0.4396331044186964,0.43126158632976447,0.0443260984025
73,1.2960409773963812,1.2593168860231945,0.18873087713504585,1.7511529787174687,2.099662116115841,0.706780064878882,0.44640462277963344,0.41962164798168383,0.04229590462871773
74,1.360641761983743,1.2961107973820352,0.21948309074928884,1.7206445548398317,1.982409052622256,0.7306170236948367,0.449805803428872,0.4338219757207309,0.04259850024071868
75,1.251983625870209,1.2320737296827364,0.2207252266434374,1.8224102071597073,2.15603529267106,0.7603711840340938,0.4475401924588122,0.4409892857836894,0.04555794820180625
76,1.3089959047208832,1.2835077075537997,0.19895793412219687,1.6859546090359077,2.0270705177830415,0.8087521362819384,0.4461873732865178,0.4404992830813385,0.0459342182083938
77,1.3283518603707907,1.2491610584257953,0.2055260515172475,1.7598163912084415,1.9173463033410045,0.648972968733389,0.45303159832910933,0.42579497296717744,0.04224233654087863
78,1.3050075347016739,1.234730915344168,0.20186622182951167,1.7100707431380848,1.9005411043624068,0.6928275602803394,0.4273085006564882,0.43110087762992727,0.04365511817721633
79,1.4049286079664982,1.247879869277385,0.191360553761663,1.8890352197500144,1.9247338713998376,0.6104876343971085,0.4278433476069,0.44157690184758847,0.043158140457200414
80,1.297231715836992,1.3146734257779606,0.2266127584894801,1.6676425048029997,1.9156602351890986,0.6319551521513894,0.42946410941342245,0.4235792080423367,0.04698331792580795
81,1.3449875675221634,1.167038127873595,0.22447177456181516,1.6987980748617848,1.8817126073275858,0.6300193371382259,0.43311366436186005,0.4283752697774152,0.04535381610209947
82,1.319256381787504,1.234391443911851,0.21692007292890828,1.767403093031056,2.040648216663491,0.6200941459608516,0.4504987907549305,0.43440389485395864,0.0462343252612519
83,1.3065198571957504,1.2615652762468055,0.2002307762732582,1.6583259011479998,1.819114750847282,0.6478564468324713,0.44882834333212995,0.4319036609666624,0.046331270902582905
84,1.3211865311299031,1.2856433833141125,0.22026211300145845,1.669056412385712,1.7486376906364087,0.6723797152154549,0.43953106513449597,0.4302465348127548,0.04971399436187274
85,1.3276756901229716,1.2503627318207333,0.18504994569998168,1.698604929437529,1.8867259429978465,0.5805040945750786,0.447025766835814,0.4312013935524561,0.051704603203513014
86,1.318052513206523,1.2617341040331016,0.2336864315260342,1.809168907302267,1.7628360819443178,0.689580790535063,0.44596244364522325,0.4148382013311502,0.04513584338782754
87,1.2793367673364022,1.2544393489348982,0.17632324978698655,1.8612530342950386,1.8993637006556043,0.678591898777892,0.44811994507128283,0.433474936330598,0.05303956995132345
88,1.371983558896214,1.2671887679105696,0.199563770901509,1.8917762264711815,1.9743500152950226,0.7641530812566082,0.44790346888176913,0.42979037141661114,0.04256326349893043
89,1.3185710709984289,1.2950839934419285,0.17277559287061675,1.7613972217887388,1.896147894753969,0.5435291668965295,0.44783376337501984,0.4296912551627447,0.044957568343739464
90,1.3235325682054464,1.2945489899051634,0.2241747798797927,1.87687397878659,1.8318407886267607,0.7325716028526907,0.43786074372981904,0.4252221693693123,0.04070234337195732
91,1.294732568924104,1.2957427800636765,0.1781041726621332,1.7247869088893477,1.8079787413532185,0.6602893552030648,0.4336231657905765,0.42676706193622627,0.041853132891232214
92,1.3604383162207083,1.2403246817817621,0.17894337937557236,1.774820584778505,1.869168223065595,0.5818467914511999,0.4475198500178991,0.43139039864507667,0.0456379892189117
93,1.274127952660713,1.2654830688614052,0.22205581472603864,1.7723062365477478,1.8512360485091015,0.6261749604732713,0.44663923432874814,0.4377812010055186,0.04803646914955012
94,1.280887074812567,1.2840410777026474,0.18953616894456415,1.805335407964583,1.745837157170255,0.5883110607976754,0.44247113510896935,0.4209489471826513,0.044496105779075035
95,1.3236388074190726,1.2514422850768816,0.18216956081959346,1.6567487039778999,1.789913876343932,0.6571424287436511,0.4527255268712334,0.43681504053229225,0.050542129215351256
96,1.2584202398188116,1.2227448945679908,0.17756623612561936,1.7654568981220022,1.9774667175988254,0.6151521738638367,0.44847658835096504,0.43342322162278457,0.04983585369397838
97,1.3229861838419845,1.281088694110215,0.18587589249923747,1.8301345500631534,1.832237208840805,0.6529564315713565,0.45260842113314215,0.4349237190896748,0.04631955092811018
98,1.277848823110244,1.268776363845152,0.22051051348797288,1.7152377313892277,1.9466439723450915,0.5693785620343613,0.44904215070647946,0.44455262217208635,0.047297909229132296
99,1.243885361038842,1.1873989149587207,0.19938890036100884,1.7859611389996388,1.7848466810125734,0.567481499953727,0.44633611600278333,0.4396184591414263,0.04187305834176391
100,1.355806963265723,1.2675983054081335,0.1788548607240637,1.8827327771200073,2.106624582640408,0.6063366084021358,0.4504847437622467,0.43034235377852975,0.047412851057374625
101,1.2535763213757891,1.261502408043513,0.21520656022150386,1.8420807235520198,2.0317839649067846,0.5604899396364952,0.442768711419203,0.43752551325225,0.0498567226706081
102,1.2890741726470303,1.2363796794906006,0.20144791787326188,1.6292787806320348,1.7816903523472944,0.535466516446253,0.451280931789447,0.43754082226314805,0.04627826880552343
103,1.3153396412284857,1.2397469292987668,0.17425198785945822,1.8196539063855164,1.9613030039171993,0.6382790255715902,0.45058503283471685,0.430252908150538,0.04184807911659952
104,1.2853249779030276,1.2435390333319791,0.19546285133588787,1.7334389720060843,1.934154641593203,0.569278174899555,0.44691949349402926,0.43595060246100553,0.04416016670281158
105,1.3830862083335065,1.2426727934221924,0.17887236275228496,1.8274622494843016,1.970591261956146,0.646088496564373,0.4322988500297275,0.42501074276875667,0.04266400138700967
106,1.3438446797897785,1.2288875082474797,0.18548136837986393,1.6034791165041158,1.996561465648632,0.7023103255488914,0.4475585468757645,0.4452195998968923,0.04324218873482286
107,1.3547006964852075,1.1809442816811833,0.20413238098756137,1.8732898773013318,1.893166584284134,0.6422021186537843,0.44379851882608873,0.42495979942239254,0.0462029186021474
108,1.3445306751317196,1.2135381779793737,0.1729632546493222,1.7029570903342601,2.178620088333777,0.6748263591648722,0.4364914529634736,0.4237008368259737,0.05001960064245657
109,1.2857154939889868,1.2194054884672791,0.20772469125727722,1.6758781187033087,1.927850970239475,0.6871149260970695,0.4552683308435182,0.43414524607042154,0.04905770016792506
110,1.333628472447383,1.3059401521078584,0.20569919205848047,1.798879526032231,1.7248511501751658,0.6998309133618177,0.45235025395607087,0.4355090544922721,0.03796906043723714
111,1.3328395656006193,1.2984508545244466,0.2049259550738809,1.9345117435595331,1.6940663786875392,0.6145649185258433,0.4538273160439319,0.43638149208129196,0.03637940593550582
112,1.2723719091125414,1.2481979740448392,0.18758705611075532,1.6261425073937192,2.0183344401873144,0.7487150200413294,0.4514667691371492,0.4304636677207568,0.05598975434380196
113,1.2660200908001789,1.2576795022731948,0.16977943031352744,1.8570206241814713,2.116037391958833,0.673186594730142,0.45390685056272145,0.4342410212234698,0.05131664052670279
114,1.2871180379638902,1.2707438771058583,0.20985246757649412,1.5737717490616885,2.0434965184265184,0.652605090233142,0.4558142427343767,0.43201772077250966,0.040112113881915046
115,1.3391380050859747,1.243624812118161,0.19159874493561135,1.5738279859553292,1.97844784213963,0.7231293254325959,0.4437921583593314,0.43578383801767384,0.04285710518104021
116,1.274296876206224,1.2435168537207275,0.19317197483388923,1.6591429175735894,2.1632816742097725,0.7131510102772122,0.44434384579992064,0.43633059097290516,0.04151974249610732
117,1.3234649335343707,1.2409589074328997,0.1706596964179811,1.8715629746109026,1.9619105649652173,0.7135968011779427,0.43958207015764583,0.43780507016394254,0.05001228395919416
118,1.2897112729490612,1.3307253114227686,0.19929657531691258,1.9516473114903523,1.8166240435207366,0.6176665341609923,0.4477976442539267,0.42884976204300623,0.04229739642264369
119,1.2903751878634586,1.1988602851593886,0.18561808144671924,1.629027054652603,1.9390904231729496,0.5835816757431771,0.44775979495759366,0.4297820615218757,0.04578785545085441
120,1.2966673445430201,1.2238886357459058,0.18707673299363825,1.7648946318954686,1.9861345823927248,0.6259774705166142,0.44187024008137704,0.4346782934820167,0.04398339516048671
121,1.315323134828147,1.2219196059755018,0.1927782672681223,1.8479574359945774,1.8481573981369752,0.652320967828095,0.43874391595357565,0.42962955550042203,0.04570810189009704
122,1.255172095162966,1.238518244034841,0.19355110142412876,1.7497694921175972,1.8073855640144383,0.5864439249550066,0.43148830684582634,0.4263964093077612,0.04162353804448076
123,1.3389431862934076,1.2409289088731263,0.17710170993238494,1.6695890277078886,1.8220036879712584,0.5887291744141528,0.44889591050675015,0.4238445107094396,0.04663679594299169
124,1.3760337863848136,1.3155675601663317,0.19506192232423986,1.866588433966855,1.861160544237391,0.72233875162193,0.4505379603275337,0.42750787899738973,0.04565108678699724
125,1.3010270013328156,1.271955311155077,0.23291461166023253,1.6308984512831692,1.894326355413089,0.6783730215982245,0.4333254830899222,0.4412342602309648,0.045037791162167204
126,1.360175794213094,1.2459559468655226,0.2349277931395309,1.8181501780704261,1.7364122032571876,0.6352587174973802,0.4487333959184782,0.4415651923784857,0.04547504925711551
127,1.353350295393786,1.286614930796108,0.18971532436133387,1.7903472427851805,1.90154222056931,0.6413493864637994,0.4515324447421584,0.4282741010216424,0.04519354017460134
128,1.2460346975237744,1.2231363930585215,0.2103752995583321,1.746166531071492,1.9309422555092945,0.5940418091001562,0.44007665987531797,0.43311063850572734,0.04524652378400054
129,1.2418361028946603,1.2669151763387,0.20926253346107848,2.0227937101194313,1.958181391765258,0.5775019025767325,0.43518750669543516,0.42684751711221164,0.044591479618607405
130,1.3162828068523904,1.2674725056471114,0.16385111600097,1.6741644559153022,2.0465828523287324,0.7188594016044765,0.44662199184894547,0.43383171029982504,0.05354287742831282
131,1.2873050992020378,1.2679635975037982,0.22731111832488038,1.8825544786407686,1.9788221832757968,0.7135116580553195,0.4472191763775104,0.4271880427014147,0.035564645193344416
132,1.3313414996822095,1.2587343909769573,0.1985396221004579,1.609313868028597,1.8631197710390355,0.7706804358197623,0.4406975243115256,0.4207514878219695,0.04716251435176344
133,1.2845697844092947,1.2681291068401157,0.1957630264346774,1.874412470078095,1.8915274533598452,0.707586216096812,0.44353734245884985,0.42360585635373954,0.04888136609125042
134,1.3283128406164428,1.2357871811170662,0.1761521614108042,1.7913862393700732,1.9254053950688117,0.7315246124818433,0.4548919829133697,0.4249522376403197,0.04473232625138483
135,1.2971105611204838,1.2506966531192425,0.17603580877909655,1.5227334089693354,1.923040976431414,0.7927374023619883,0.4613780745285326,0.42264853860089463,0.049624951521288395
136,1.2816124705801455,1.277849173660888,0.21444180244328884,1.6980145365387869,1.7523252665650957,0.7322943065789982,0.4386847940923297,0.420915041292349,0.05252312330011848
137,1.2617033257502746,1.2274671759886149,0.18992141835213988,1.6378459361309705,1.8923791485681467,0.5845847383462466,0.4541707582056745,0.42060045289270653,0.04304390581352073
138,1.2661181567682624,1.2989427145482484,0.18015869340013335,1.7056902583779285,1.8620399105042367,0.6708790835729743,0.4430404373216045,0.4136780621698773,0.04216036288710899
139,1.28358710133821,1.2527147040907098,0.17822096410837368,1.5536277354984154,1.8604056078750602,0.6483714826293188,0.4474705658061672,0.4482891803296666,0.05275700469876385
140,1.309751431809991,1.258310712895881,0.18185922368651425,1.7051188109462834,1.9474123656171687,0.600326732949063,0.45143137424012786,0.4334930374764718,0.05860563748179781
141,1.276855045545416,1.2599330039013599,0.18789588500525753,1.6356055318906724,2.103855558219742,0.6715236418685273,0.4489581692675159,0.42663114899167975,0.03712819407092613
142,1.2609407174453486,1.2687595060254786,0.16539380493830996,1.8742103669657029,2.107084721145801,0.7812164735635628,0.44734776852875424,0.4231054145873605,0.049760015566320974
143,1.2982862944456142,1.2392888465657612,0.193420828839211,1.7883342805742144,1.6313628522746082,0.7371802385490651,0.44821532772351985,0.4336791690270417,0.05041307662651655
144,1.2737087808913024,1.2407519342798496,0.1612398734835584,1.7580865896293791,1.7941684393745863,0.6491081501145244,0.43787331166389537,0.4321435411277709,0.04804435269944257
145,1.2966102256367085,1.2417099686038828,0.21081889605814427,1.7083739574765948,1.900144438362293,0.5478180881373881,0.45137528272544447,0.4350139232593125,0.041406054276567225
146,1.3120643609776057,1.2525016366695536,0.19612750243309118,1.8608361702931913,1.92528473683567,0.6176872733299705,0.456339945179711,0.4365833680118437,0.04431283780402176
147,1.3066585269826905,1.2830260624589573,0.19375395143217905,1.818384685084992,1.9069064452040678,0.6143226498844494,0.4549514921559775,0.4253747585883155,0.046189800210028976
148,1.3025182690114288,1.2071390647653528,0.19642146717063402,1.9294779118224248,1.8576154593489194,0.6430724643150644,0.45828175928262793,0.4330002930174065,0.04915529586030222
149,1.299942645198855,1.2583317392306568,0.18877085802797977,1.9808832344060223,2.1630504773355286,0.7846762032138972,0.44858008145655065,0.4306064382645056,0.05205824483439112
150,1.306280255942219,1.2954385068620096,0.19033832415611412,1.8309427693546503,1.8409982729593513,0.7857364492615433,0.4478470609234765,0.4317523853626138,0.04095562098722168
151,1.2737223682139438,1.2523670968667444,0.1867143734095588,1.6983569236619285,1.8796822405018545,0.6841394964899454,0.4363670448393384,0.42940356047055406,0.05508829176284426
152,1.270215512422085,1.2747022709105895,0.20193755974637273,1.7657605343051512,2.015803424882942,0.6066093718156811,0.45554514758672104,0.42928906525911614,0.045769120253370515
153,1.2826311849720629,1.2383640542952699,0.18902854813611789,1.88016118721407,1.898865461760565,0.574397757052691,0.45664152767731203,0.42384010624457913,0.04299773913877725
154,1.3083785847457716,1.257514920274488,0.18922947325091255,1.8025199367084406,1.8834772331761507,0.5818268418884562,0.446354489311059,0.42673340690497963,0.042106714349614875
155,1.3112854614324534,1.2414574941211651,0.19150801811353627,1.8524006835886675,2.0321412457872667,0.6209471571256988,0.44950913413312876,0.4270647159003637,0.04661772313082044
156,1.301062721914256,1.2487638298670616,0.15369415841299938,1.9019976257981577,2.0541437052470686,0.688277658603558,0.4457780169818581,0.4403226565278181,0.04620938833847808
157,1.3387472518709576,1.2482955773808868,0.21029025468616303,1.6390603522414189,1.8446256988628202,0.7054762824055382,0.4455127837532632,0.4308034214977304,0.045307484168590186
158,1.3418366310108076,1.2686417378279105,0.2484284901317449,1.7233119594841084,2.0949863235284645,0.6307924638117114,0.44684901252317105,0.43398175975120096,0.044253590790436
159,1.3224805505696733,1.2249577962639064,0.1876901838169559,1.6433881641807693,1.9702795130778032,0.6370953482940059,0.4449817740642709,0.4280006140812581,0.0458544871576851
160,1.2256896831820558,1.2799432698340738,0.18505573905733408,1.7485232454280262,1.9514273668366873,0.7077491877301525,0.4584310373855232,0.4445695451485155,0.04646944143855292
161,1.3132690507550098,1.2650225091161524,0.1795544965653494,1.734352192409828,1.879366451526832,0.6364154455311404,0.43501599191517176,0.4247362568583017,0.04583829649879033
162,1.3311654588141337,1.2382040889465935,0.21050213489289538,1.7024481102542517,1.867034300924241,0.674197050704974,0.4616702248488238,0.41936268020223444,0.04612848715810564
163,1.284332322338483,1.288234236056125,0.1672058726947133,1.7300966574767325,1.945061836280354,0.610225837714572,0.45119302637193964,0.44197278678054336,0.050702588133913915
164,1.2862325247227768,1.3007396506997981,0.21154828842998508,1.8419418339601599,1.8394756444858964,0.6348639325318054,0.4446099977183996,0.42894656723292246,0.04689317915419592
165,1.3314382133205345,1.1839717624077537,0.194193227230316,1.8865963565219444,2.042958710909539,0.6868855568444141,0.44161187292421555,0.42493957427201823,0.04183982410102976
166,1.3622050597301745,1.3023115252817485,0.20904807858461663,1.8616699390896951,1.9910244364195893,0.5995470063343438,0.4493500601506356,0.4258872778060032,0.04251658197780102
167,1.3221954436983767,1.3166339819494428,0.22465047305462676,1.6521781371171065,1.9256355752974075,0.6973406875516317,0.445276311358651,0.44027711164977457,0.042915769593975694
168,1.2876062213578106,1.2939623469985357,0.1868648483191118,1.5845137664395312,1.968954648177366,0.7138563812406835,0.4460262399904424,0.4284584635857517,0.04526518223450376
169,1.2887318997913024,1.29247305634004,0.19476116767964394,1.748870462445043,1.6263826317282348,0.8189763825142102,0.44526331644691575,0.4359243655100589,0.0452719460619129
