,a_Intercept,a_Intercept_std,"a_C(stim_noPM, Treatment('noPM'))[T.PM]",v_Intercept,v_Intercept_std,"v_C(stim_noPM, Treatment('noPM'))[T.PM]",t_Intercept,t_Intercept_std,"t_C(stim_noPM, Treatment('noPM'))[T.PM]"
27,1.2562898383641343,0.2535659868828458,0.06329015037532816,2.1623987608152024,0.7653748249003902,-0.10975514089731417,0.4259697737714208,0.0505810790878906,0.013639740396046655
28,1.2719030648258538,0.20592175608269994,0.06448952735461456,1.704133450885571,0.6677114612281927,-0.1187018318211742,0.43611059629854526,0.047057617571626076,0.012956239105184827
29,1.2574257398276416,0.23040163361280216,0.05220180973341208,1.8434033526548341,0.9329223524227889,-0.12796254323368136,0.44265182254123064,0.05057489081358058,0.013592197061487721
30,1.3005059631321891,0.29105232055516306,0.05694649184755114,2.0086507432047234,1.2817897667831977,-0.12833985083665655,0.4295009463901088,0.04997863101316432,0.012482963067762115
31,1.2700996801652573,0.2407241858963583,0.06642211904705447,1.891487343404153,0.7531971987319764,-0.12902073980994483,0.42704151587032196,0.049282237591787736,0.011003609097366827
32,1.312868150882353,0.26164134653488397,0.06763012976254996,2.086420613204688,0.6288773752141017,-0.147464948953269,0.43538668767271216,0.03990440527143599,0.011448961154327544
33,1.274912042529548,0.26771100208870824,0.06322501218112295,2.0753228579641587,0.7127468386469551,-0.12121270220300882,0.43510958771994573,0.05258067811234398,0.012649508336236624
34,1.3025080967628948,0.27314835050240066,0.06576821395586842,1.8662423930565413,0.6538743538864378,-0.11088652479402228,0.4274072080957594,0.03879245576560358,0.012785755378560424
35,1.3087029444809175,0.2562178626874465,0.06516022495273999,1.959658441184239,0.7605333938746938,-0.12210122146663263,0.43805164219158504,0.04524585640345291,0.012716344514517666
36,1.224785391089614,0.23137486282679226,0.061378748346929676,1.8598337652237245,0.791242080680389,-0.16029101075656474,0.42301573924147934,0.049634705018664585,0.012842164810055259
37,1.229478183134885,0.21721687949590543,0.06140543213944104,1.9075016244817082,0.6543609398128626,-0.13985598550114287,0.43380166308001133,0.046691436542778325,0.01257409807015647
38,1.2716860086399158,0.21065475040822154,0.062003277315442654,2.163718808506005,0.7461427880386867,-0.1219394301394211,0.43160506676404947,0.043284981815464446,0.012797478408354959
39,1.2958605319082979,0.27100041675665,0.0742617204684049,1.7815207042992776,0.928895752604248,-0.11875708284204572,0.43939938350512253,0.05011241513749101,0.011602665884180203
40,1.2711408858515525,0.2692613491096495,0.06285048608279552,1.9064602768034353,0.7599704253932235,-0.126304897106305,0.43360813240552964,0.04907176664621477,0.011666189224285467
41,1.2309975384403098,0.29514648560024154,0.059175385888574246,1.8758243456908255,0.7110782668421147,-0.09043507472636057,0.42696160312667375,0.04225166291911534,0.012529098930136824
42,1.2858767951739631,0.28769479973281425,0.06063795589393943,2.0343732309636477,0.8128973637867187,-0.08267603750410163,0.4281824746231325,0.03846793810809011,0.013221785390048679
43,1.199379905069248,0.2813100597791033,0.061378405150715236,2.056923948867248,0.6634699817588359,-0.06129414229773743,0.4338313409201477,0.041661821464509474,0.01432390328907767
44,1.226048365406779,0.2509724410648104,0.04932002644849666,1.8509775833028155,0.728623752907024,-0.13787202692347578,0.4304889605081943,0.042722681056396,0.014670927486876878
45,1.2393316983978253,0.23006115721696574,0.053320755299787366,1.8202851798173303,0.7414218588621486,-0.13498226508601407,0.43260509001382086,0.043842303805274374,0.013365778149690827
46,1.2767157603001487,0.24023852342091587,0.04915511315813549,1.8038836476469498,0.6901436146519441,-0.127406672065365,0.43717619697650956,0.04868314393029066,0.012569635927394268
47,1.2438255285496682,0.2449311984750248,0.06380592138139242,1.751006514880084,0.6970558692118681,-0.11348917096110743,0.4298854540197099,0.05017837740197269,0.012845970223591723
48,1.2765006978232305,0.2449962479111455,0.06470769601396978,1.9825275789658106,0.6906750410568447,-0.11637841746091089,0.4348992879864012,0.04485337738036431,0.012294167620132333
49,1.2596677246680497,0.2566049508882579,0.06919033166953488,2.030188016188643,0.7819436788380885,-0.14170895245677922,0.42749021772890544,0.045315442190656224,0.013072749548462357
50,1.2505760180083147,0.259466957461645,0.0639091483807604,2.045114501192256,0.6940107978960263,-0.1637956349970656,0.4411921303113432,0.049481635628502836,0.014305631224989134
51,1.2703349616064954,0.21927483643135137,0.05417594127634709,1.9329822461854844,0.8983020856158581,-0.15000741792554356,0.42678377663796735,0.04770066401150943,0.013830918914664689
52,1.2627593781990762,0.21326352625779757,0.06134031973627356,1.931979840278777,0.584206329141362,-0.11225920725829593,0.42039888497835215,0.050569408229540216,0.015101967521056853
53,1.3008664636783558,0.25993903785975625,0.06227743492981677,1.7896019261635314,0.7192231364884053,-0.10162185238458346,0.42495909383277375,0.044460291821421985,0.01248228459292277
54,1.2450738800776027,0.2458008086172485,0.06520382776300862,2.008238841071239,0.7798147633567716,-0.07806788233743231,0.4371927318532979,0.04477242776199661,0.01353759645108652
55,1.2782211228740914,0.30157231915945604,0.05540328726721638,1.8565324451142113,0.6141143123041569,-0.09438181663114249,0.4246969594885296,0.03895816305358742,0.014186496681253873
56,1.3753164175550676,0.3311015769817054,0.0667489582949358,1.6739522474717705,0.6581596965526366,-0.15924626477261025,0.44370908422861416,0.04647585310420318,0.011500498230039288
57,1.2665957789684765,0.27613553005283437,0.06184051333489885,1.9335798456158222,0.7650100132648645,-0.12086856762661102,0.4243824758639587,0.038598201089956034,0.012381154894925995
58,1.270938974424285,0.24230352995543855,0.06566269936336988,1.8691724416672524,0.7410563835292049,-0.14185435589565715,0.4299170129834976,0.04057238179898882,0.01266897322691872
59,1.2278865945178437,0.18829453522783202,0.05347726136930124,1.4805193451521208,0.9190865808738942,-0.12344670787890644,0.41482972627104653,0.04854041793196934,0.014551637086031506
60,1.3490707902009875,0.28370527793585015,0.06321296481206835,2.024953606753949,0.8968112925328332,-0.11288579539869881,0.4343496685695002,0.04514172967932598,0.01343995817464454
61,1.2570664482190954,0.22734476887413937,0.056459641518194305,1.8581118099563079,0.7226263026908568,-0.14828456642192606,0.42410186396740096,0.042890115941317544,0.013234000472661754
62,1.2917420720476767,0.3297278995092469,0.05862326894018065,2.1141270427563894,0.7647733508331929,-0.11741989666806849,0.440187888584222,0.05253649896087678,0.013678388689417308
63,1.2518802535511568,0.2711297706870975,0.056789965097721794,2.008093799312262,0.6311912225763936,-0.12010361621691103,0.4257045798350139,0.04113116847572866,0.013863191942253834
64,1.2675234475212962,0.2822227754613516,0.058220481515169675,1.9010821033458143,0.6686048733329226,-0.14604927376773705,0.4311943275579581,0.04286281972935849,0.015595016237757796
65,1.2243939753812203,0.2682669218163435,0.05256992141311627,2.0615688487859547,0.6666110433141081,-0.15310898166103676,0.41693074205718955,0.04061511954627681,0.013531315183087698
66,1.2350775535404852,0.26053097393317737,0.04730130877034787,1.9686394610503577,0.6888042089911952,-0.1479290964732224,0.42884259625720234,0.04153333466097597,0.013961910160532606
67,1.2937157317316628,0.2786489813233591,0.05543343355342232,1.9558678655949335,0.696796475546548,-0.16036053559434066,0.4257272103562538,0.04173908412874701,0.013403767915670934
68,1.2920487615333023,0.2508254519894212,0.059817189207052916,1.9135363344095717,0.6833133531026111,-0.12700534543490322,0.435688581160362,0.037213566204152726,0.012598802684042645
69,1.3004256756515191,0.20980127044848906,0.05169962636085516,2.1466113944872203,0.7676194882820514,-0.13734034261824313,0.4327176471897567,0.041128816914837066,0.013514215169186938
70,1.323908235800264,0.3348165032712045,0.054425314770300964,2.0226551118852245,0.8687984319422978,-0.14845934945709038,0.4323071846701081,0.0418475929788881,0.012415675452454963
71,1.2546783328792932,0.2103925831500096,0.06749175423044819,1.8390089830848273,1.062530503829065,-0.10728886168542481,0.4215143422123018,0.03561416014373309,0.012434148246624855
72,1.252631900836994,0.29139428407535617,0.04766884070716294,1.8940270653772615,0.5915117048358041,-0.1300222336274846,0.42248815143057,0.05535813393122885,0.014933010603719755
73,1.2865990391055644,0.27039981538717117,0.05600177664431445,1.7563923366282694,0.8932904363401241,-0.12281118111985416,0.4259159568930993,0.049250361029930856,0.011549289267263268
74,1.2547728021892388,0.2615373000473245,0.0672946204754279,1.769681145299703,0.90405348718377,-0.12670070384845475,0.4351120417928774,0.05983125848304628,0.012195520578985474
75,1.3096224483084296,0.29314447614234174,0.06405787807938614,1.6803484376392233,0.701443031609657,-0.11644113360085676,0.41279173236735994,0.04449825317933914,0.013068006580979518
76,1.235104723992248,0.21670483131492957,0.05590323157154448,1.6953285903091797,0.7812741540110801,-0.12791987719936532,0.4386918208513018,0.05195466270992553,0.013475569271665423
77,1.3126602709428365,0.26305542984491515,0.053408955360089064,2.0603909452157136,0.6938571960809378,-0.12353597727814583,0.42335184335720544,0.04977665582442112,0.0123909656499531
78,1.2352549543029927,0.3292559395460417,0.06549776570640856,2.09245552329573,0.745617581221578,-0.1476731241834293,0.42127392674216985,0.03499900981299114,0.011834100358925834
79,1.3058077513684874,0.30933508280218047,0.07020492685916528,1.7110100291645598,0.8717858232871913,-0.12500045879427338,0.42884686611146683,0.04709201927500094,0.013342545967471375
80,1.2567248915535822,0.2660821669528255,0.06411412368858523,1.7348513158117937,0.8042727584571986,-0.0951721028532681,0.4221265202020317,0.04773637666882477,0.01331685481273261
81,1.2509490577639375,0.2815509745049767,0.053597790886356536,1.8552401419056204,0.6819614198868725,-0.13852777888770035,0.4346498390925885,0.04444777666632067,0.014213667033592623
82,1.190399267375169,0.2038930159410698,0.05727774868545895,2.053782255100151,0.8102472480759726,-0.1699813527211359,0.4189013020664819,0.04228732722161074,0.013522863102071936
83,1.2687004684215821,0.23238942782503996,0.05238459589739081,1.97735450968142,0.7423261545186204,-0.15745361254554247,0.44078303967183685,0.04212212518074039,0.014985476949506932
84,1.2860008510089977,0.24396744239176948,0.06361322271349376,1.8493203197990167,0.8152247726463068,-0.10385866211390955,0.4434914377934786,0.0497613401363932,0.01323564716950311
85,1.2142625280126111,0.23948132929140264,0.059556736379506786,1.9901697002490606,0.7877281576703621,-0.13011380763131528,0.4438543682750815,0.049775086794567325,0.012936294130852323
86,1.1895126816608457,0.27699418955529775,0.06077277612518439,1.8211472514759828,0.7967556287143589,-0.1271331619200642,0.4217043452833872,0.041201576339653524,0.012926728320041787
87,1.2799239759735344,0.25969526438169765,0.058893780983203234,2.0242112979402616,0.8014151992024767,-0.11872707782907993,0.42572161151247007,0.03261411812665227,0.013385554213917837
88,1.2899783649570733,0.27015130196211706,0.06208200601507265,2.0473397101340174,0.8006043145255081,-0.11679922976954381,0.41306006864888356,0.05652606857186856,0.01154674875673714
89,1.2647732269416951,0.244026621313114,0.07097048894357741,1.8059260527355847,0.6547332166473878,-0.10357810319670052,0.4199244992161585,0.04023067100102213,0.011435519266528542
90,1.2599739806862658,0.19889313025189304,0.060264615957709225,1.8458090223408061,0.6408936200897264,-0.13973888609351387,0.430873315571032,0.04725361809789207,0.012690260371041862
91,1.2774454203419086,0.20571453153372643,0.06529655127065795,1.9074980856169255,0.7045197064265062,-0.10039426891678034,0.4302915399125327,0.04882937505550483,0.013182063405353692
92,1.2479784530368332,0.2211744598220831,0.059584111909775875,1.8514501243745258,0.6593600581742993,-0.07299830416293082,0.43372856583590635,0.048420896935273024,0.013417200543431596
93,1.3245812636081564,0.2490081102015566,0.04653667194125696,1.7105139973806147,0.648428006769688,-0.12014771567748163,0.42651543218527926,0.04806068909576687,0.016172938035531697
94,1.2974210535488377,0.22578302728402566,0.04268402785624413,1.8348501543238893,0.6596208185926185,-0.14386848072971004,0.4478660057155669,0.05253505962781782,0.015642683007634883
95,1.2875183292453363,0.214192650336276,0.049093158081099014,2.1367554574865273,0.8808812309631175,-0.15081086503390678,0.4463211942726862,0.045982899515437374,0.013195599571064667
96,1.2763688373660096,0.2062518408520472,0.059568117633150244,1.8466148948896848,0.6776761250756418,-0.12473165807299,0.4210504488421695,0.043453027607149,0.011489660091433929
97,1.2714236805772847,0.2391239214000229,0.06379429693647384,2.037204825957191,0.6830499301279496,-0.12188000191756962,0.43424495369298716,0.04864641897390848,0.011920882232899922
98,1.3047973577381924,0.22798804372293807,0.0689433413637376,1.8063345767045147,0.7215910347231753,-0.14564547259725308,0.4251983091887047,0.03525235792805158,0.009781136242743757
99,1.1886471803369474,0.20520453399240224,0.07750171918279375,2.046880371391572,0.5842854508366095,-0.13499903926659465,0.4402962337943634,0.06529381948976526,0.012349652193770813
100,1.237810832323147,0.22778223815950208,0.06177586196913315,2.044044518011663,0.7335135126947143,-0.13139462257467582,0.43090501433191475,0.03311067521600543,0.013336006681771541
101,1.2856867496708337,0.1901535679616707,0.05385690565337463,1.9366245504211155,0.6751888441782226,-0.10247213992226577,0.4367593676442054,0.04574348364717609,0.012248133717470097
102,1.2629731501398695,0.2030463678049282,0.060916298595089256,1.9206691142014567,0.5546282745690858,-0.10374819295353807,0.4560708026717811,0.06022989449870358,0.012636742997787338
103,1.2604197615182362,0.20551739904968433,0.06659859345362876,1.8257572446640926,0.6566421181807462,-0.09836221640429312,0.43944431411058116,0.04955636470469424,0.011442613117489248
104,1.2512912022263407,0.23155791526158417,0.062498892409702606,1.8811731829507516,0.6886690458516583,-0.0949148566042112,0.4310248245321752,0.054202408863023056,0.014280842511799249
105,1.2511465969698516,0.2212857639020238,0.06667828233305284,2.1577615252341453,0.7015341368181938,-0.12058899294222838,0.42571019835159946,0.05107520660576334,0.014205968772947157
106,1.2849712302836986,0.24904880196115686,0.07956252946298262,1.9326761987661105,0.5153507874612181,-0.10727539237907355,0.4443890529214458,0.04002205197302213,0.013028186891352276
107,1.235228750206297,0.2681414644286963,0.07629217222975959,1.7091607659342083,0.8324623142396714,-0.12899494527735367,0.42811013636319667,0.04999836577273198,0.011082374197569734
108,1.2468320679654148,0.2110598620651693,0.0683366468132654,1.9419017370879104,0.7891986377072802,-0.1027342169028687,0.4334036033931272,0.03960799861342828,0.012399453906664557
109,1.29895603841764,0.22720708986408195,0.06733160730618812,1.7590700716106358,0.6709910036311952,-0.13728888940631184,0.4432531069132659,0.04622497179441974,0.013233014538218462
110,1.2962149539976422,0.2762842855127951,0.05203022254140907,1.812280065539657,0.8098236520956346,-0.159491520988839,0.43602103154870436,0.045899165936368114,0.012584435288864854
111,1.2029247581404248,0.20076255310237984,0.06086107941295156,1.886580976157222,0.7571148111538099,-0.1309976045025782,0.4394578855117163,0.057007328063043435,0.012530378384786819
112,1.2153226424994445,0.20447044271520023,0.0576858707057257,1.871552093002502,0.7020519584261703,-0.10291006038678913,0.4292319926207139,0.04244938928092759,0.014377431856917946
113,1.3133619615009722,0.2365385188953297,0.05842183866359062,1.8868421064427587,0.6914799529005442,-0.12579134124093377,0.4269812135970029,0.044667240352005026,0.012607843826712114
114,1.2345641535754148,0.23024456415878602,0.05250242296179027,1.718105428913185,0.7139673679672158,-0.13223349171093804,0.42393274509375634,0.04417861610876168,0.013991294822959369
115,1.2815467797124818,0.23116329326503682,0.05804151593504939,1.91304168743372,0.6431729705962563,-0.11511919690133411,0.4325676169131599,0.04516115589303629,0.011910830717236942
116,1.2877566703446242,0.23001358554564136,0.0588689839558284,1.7974547161543728,0.6631443538192556,-0.07752981118179753,0.42156478519498336,0.04743311375715802,0.011587835562005159
117,1.2438180581335556,0.22513714342063051,0.0761197436760807,1.7587319100858545,0.6919997355027288,-0.12364616965884896,0.4401786008739974,0.052585432499213575,0.01186043569724073
118,1.1886697130479844,0.22698884939905203,0.08959981876283171,1.957992158033195,0.7074348150107036,-0.07973743905784857,0.4339528817452037,0.05495558790225992,0.01132500860278684
119,1.2549718631001583,0.18156694370875945,0.06610944458584586,1.7947758248011094,0.6070921645785925,-0.15358000662696,0.4395906521590619,0.03740150611199908,0.012085675623623194
120,1.2499816277135425,0.2212422990962105,0.06856551302574243,1.8801175995961101,0.6314077691625131,-0.07628661562517469,0.42809667083069475,0.04158921244711687,0.01408687335469392
121,1.2864793799968959,0.221862954122994,0.054826826511936794,1.9039381624755198,0.6814389189419491,-0.11971962946203958,0.4328221446737828,0.053879835686610415,0.01676940206298057
122,1.279639023748123,0.21543996587912734,0.044969690829481226,1.9859104991023357,0.7775311668520373,-0.14823179607487896,0.43067567585551475,0.05241120294191511,0.016663228030989248
123,1.2766089174889126,0.2494617689321778,0.049168076815727026,2.008382179909709,0.8521525821505225,-0.18911219924117245,0.4256148649604263,0.04877681647030339,0.013622229436376003
124,1.2460076843291192,0.18642684798191414,0.049306860985162765,2.0664639429440865,0.647627876399683,-0.17210131630416056,0.4517501033323339,0.05408657527321911,0.011841438414596159
125,1.2876178452975493,0.20367099824333537,0.06057037796244559,1.9431916097397803,0.58930065400547,-0.15691053409352523,0.44704861855129474,0.04386197706200897,0.012265561522993042
126,1.2254295416983099,0.23977781773799275,0.05938023765884337,1.8710341564227708,0.6975100706070252,-0.14091614661243454,0.44360967617124974,0.04105627727115144,0.01325836257477837
127,1.2778452786540417,0.15845152173813679,0.05590305758959307,1.9997035447946958,0.7948166233612904,-0.09209829570207069,0.4235497326386127,0.03759801076327539,0.012690115351135702
128,1.249017925002865,0.21127700064932636,0.05804105190376589,1.9666598526750043,0.710456494130337,-0.13167231173536534,0.44043133834156334,0.045535903608925246,0.015186927022958967
129,1.1914082548333729,0.23013790134828446,0.04891699998178688,2.0219389818686846,0.7319067552454711,-0.1393584191308262,0.42358486587225697,0.042285789937169686,0.012430725925612077
130,1.3311535702398811,0.21059133220405132,0.050952947785888186,1.8614829087782072,0.6611036490952751,-0.15197369231062027,0.43730379018752863,0.051671956825152576,0.012709579858925107
131,1.2504433895792624,0.21025563448420925,0.06366561571909693,1.8805385738789129,0.705199454046638,-0.10116487947622296,0.4243516363724242,0.04227871257669867,0.012593351912205033
132,1.244557288345941,0.20566713625290478,0.06032745337506054,1.696889928805721,0.5464558129736296,-0.08716955826230094,0.43491078247781434,0.04802868275423833,0.014925043145019537
133,1.2808716544169623,0.1848257299154512,0.06543752542116524,1.9027532154704712,0.7622391169484956,-0.1228163055378921,0.42521964818373503,0.04976503977472825,0.013209536602469188
134,1.2826761553107349,0.21882059007557322,0.07398538605922317,1.5892304124474985,0.6942427046523449,-0.09391227394230994,0.4396942177984815,0.04955952334935286,0.013339506309842295
135,1.2605731449251227,0.18734860408693876,0.0632821806529806,1.8517241935681288,0.9634600818896784,-0.11228717572853064,0.43213802969451276,0.04481813641320728,0.013502265167738036
136,1.2427562288190233,0.22913854769346742,0.07501485711259016,2.078632167528295,0.5388872000349472,-0.1240662815879641,0.44190898296535475,0.04997085925581734,0.012193829137603314
137,1.259305925108998,0.20696220687744632,0.05617230700806111,1.9392199207001464,0.7831145209521618,-0.1513478167862801,0.4346036386511694,0.040386026450335524,0.015593305122794526
138,1.2661090514103461,0.1679208564829231,0.053368633184812775,1.7578612163746636,0.684109315691579,-0.09766836159971795,0.43862071042987316,0.04852296637989062,0.015155050756789648
139,1.2672162399256066,0.1924751078774003,0.046733004282949304,1.8048773357851489,0.6702787319674357,-0.10483856651632036,0.44803140113448997,0.04765576520049772,0.013629330920367222
140,1.278486169458391,0.20406696447138908,0.05419021299374841,1.9050371255230407,0.6669578580354059,-0.0930600792306335,0.4361908602460233,0.04403637533811095,0.015806409470066486
141,1.2857848104472593,0.23140573472106107,0.06832442116533663,1.7834936822910659,0.5931336373734674,-0.11735152686426223,0.4260945415707576,0.04492753019305505,0.01257308069521356
142,1.26536974325781,0.18651183972164664,0.061519081970151296,1.8936573546036148,0.6376068667325127,-0.13229573478162082,0.4184180878337898,0.03986608755080956,0.01300954336455432
143,1.2391980301856051,0.22114747815931074,0.05841241007755728,1.8019379697066031,0.865355633895681,-0.13289702324959898,0.43051577952190034,0.03296975448018663,0.014222066982964599
144,1.292922915941946,0.1910457233513612,0.05487129203142702,1.8510673784547584,0.5428722995755019,-0.1314772531438621,0.4292383044883167,0.05532138319417966,0.014098717246046567
145,1.262506778512916,0.17435925672222227,0.0474754364394815,1.588294716171999,0.7115534238331043,-0.08512673076326983,0.42063004306027135,0.040127268814019526,0.0156915659214676
146,1.2636290821194671,0.20685184907967857,0.05467676587337196,1.8942924604386078,1.0032710854761464,-0.12937304739750932,0.42750843849421244,0.05819880807670974,0.01411870053076735
147,1.2737450637751142,0.22066102367664386,0.04814774543781104,1.8042790502961172,0.6882874626059149,-0.1029778249304556,0.4297579080579762,0.05149780058117811,0.014471572893209834
148,1.3075098963191252,0.2217663953888772,0.04372011832573716,2.0600636188749015,0.6518895530215263,-0.13732364659937155,0.43126218794287263,0.05361579914080508,0.017436687075919804
149,1.2983286179024172,0.22323326822363804,0.04296279202655537,2.0140793876620107,0.7492235699445154,-0.13202665740275507,0.42867935440880434,0.039957132895656694,0.017202846881308485
150,1.328571052841514,0.20735039192622745,0.053742008427295124,1.8867924592805119,0.8469435850670213,-0.144772403232701,0.43948295639236373,0.03895670363365281,0.013690852434806621
151,1.2869404638150233,0.22306896695513187,0.05036684135793511,1.8138471003760608,0.49392698301449006,-0.12422726940219826,0.4346908492901171,0.04582493847640709,0.013899143086748913
152,1.2098338089290304,0.18947496279530837,0.05872939605175284,1.8728189457269548,0.6982619462151239,-0.1313457316906198,0.4301467472339576,0.039976727408336236,0.013425528492424297
153,1.220891341344078,0.17616744526688682,0.05625439812436514,1.8471514309427524,0.7759416840158714,-0.12531402651781262,0.4328661123028544,0.04130861322664471,0.01682908283577646
154,1.3378602041413243,0.20867836447767302,0.05423165070738237,1.9454725679461111,0.8065324815539812,-0.14372299484694248,0.4387632460164016,0.05723910721363412,0.014526008152506794
155,1.183721488461181,0.21164431474051026,0.061730624336423914,1.8302132661608947,0.7029901418284042,-0.10483874591144005,0.4307843268618158,0.053132998532503924,0.013106005829381652
156,1.2215565823956163,0.22762296466161916,0.06354918626997809,1.8833499865856362,0.6918542860607773,-0.08711036336155478,0.43441454167640575,0.04212952259188398,0.013376172263307532
157,1.2658830382640063,0.19136975740819895,0.06489424737053173,1.7698625241370631,0.710814000944082,-0.07225084171624556,0.42609158802580394,0.050325919505694844,0.014528497732564141
158,1.2158775171718745,0.19294367712135316,0.06445772502204936,1.7890593948782472,0.6459391851742391,-0.11408053376367397,0.42542044737041146,0.05280802179089699,0.012944935125577794
159,1.2556237833068382,0.1922894705235932,0.06550068177968525,1.9242685783548255,0.7805810609329558,-0.09198648776828103,0.4259745816568982,0.045419236803530785,0.01266759014381013
160,1.2605756048459822,0.23806805050035454,0.07432486790746964,1.8597947636318293,0.8214459702749712,-0.07893590953602661,0.43847219447918573,0.051357756582315214,0.013652076537356046
161,1.2814685115989455,0.21854705756754292,0.050565084567854635,1.6795422248970113,0.7060166379371677,-0.11440441712748559,0.42906998458252243,0.048692216984034586,0.015341469615666303
162,1.2452924424323497,0.1826797641343293,0.04981250322381701,1.9236908077144,0.570574641075532,-0.1152700983528067,0.418704669868242,0.04498469720996345,0.015081379020310755
163,1.2588784945053682,0.23095400758102727,0.042662365442617395,1.8089159291721089,0.6180926030728571,-0.08927018422402111,0.44696868996783945,0.05876944077999151,0.015966279656635014
