,a,a_std,v,v_std,t,t_std
42,1.2585257417672682,0.22882474891360957,1.835549039585884,0.8975153871316338,0.42027556403996574,0.03924438486399575
43,1.3302154443035055,0.25763186511481406,1.8122908245937723,0.8811229709643276,0.44631356808781175,0.05611367488021249
44,1.302042897943287,0.2524043959240692,1.867676361724498,0.5681308675638186,0.44592996125855544,0.05270255765006704
45,1.3412771090839057,0.22496776934624568,1.8902123093269239,0.8470961291121448,0.4317448303989096,0.04252657786958713
46,1.2665153848952113,0.26932371292935636,1.8998754322579634,0.8521743155084115,0.4186022105252992,0.036647040075192365
47,1.2731122418056118,0.2039264329275675,1.905321165784801,0.7385238669225822,0.44573339847938176,0.03589369391089228
48,1.2975422314914622,0.28887404764629104,1.8260691443022568,0.7076042682209392,0.44522916696185105,0.04768734019478082
49,1.3262412911958652,0.3380743660706435,1.8411775452103272,0.7095970058329004,0.42875448012359846,0.04639311523864263
50,1.3208405638892613,0.2823224855419109,1.7999891114756617,0.7321124062118567,0.42098118328182454,0.03982946940142807
51,1.3366528349414242,0.24851908838737335,1.8465823204798208,0.7582431530187775,0.43676502780538806,0.04348482559180557
52,1.3225117668482647,0.2665397713035118,1.7765673324627596,0.68622163616118,0.4387818583111676,0.053759285366769584
53,1.317642832690117,0.2725747054582078,2.1249765202411592,0.7374141341373257,0.4455962064024726,0.0457751553237041
54,1.2535245963438433,0.26323285607270874,1.7405441317509882,0.6579388477216457,0.44209394549647274,0.052366711365142364
55,1.3544814415133972,0.2804740621779839,2.0045630337317313,0.8040759444492853,0.42701608242410183,0.040775674807772146
56,1.3635655267752655,0.2760931302100652,1.923065907657175,0.7100667483216759,0.4326543618688164,0.046983280059616106
57,1.258537730993649,0.1886816108899021,1.6749376813609067,0.6677803704168188,0.43309085869919023,0.05282979453997608
58,1.3078437914101904,0.19169169454996804,1.809412111660791,0.7364609200793623,0.4321953168285541,0.052853670062180585
59,1.3070393340222553,0.2821240558342655,1.7638037585741781,0.6389958539135867,0.44026615093126603,0.04107040050034817
60,1.3166756934868207,0.22963690014238403,1.8913602339522004,0.6286741464922421,0.4224963255591964,0.04045783114970898
61,1.262907865853031,0.2273425286490054,1.741464357406017,0.7166764812104442,0.4270241811421505,0.050261356371116644
62,1.321398202075453,0.25342322370736503,2.2347482207663325,0.7235895497962737,0.4319638295474787,0.04348225289572342
63,1.3049878296113646,0.22325545583585374,1.9375249576916675,0.7602101602385116,0.4344225533985906,0.03947737800600065
64,1.2652086247335044,0.20364774736130337,1.8930488017761866,0.6471017681870905,0.4269680736137448,0.043807809949699454
65,1.3406019207749436,0.2984891524239223,1.8965063373533715,0.6399813253506302,0.4342790657499808,0.04592387447327585
66,1.3371794370772665,0.27003103383977656,1.6954539401431268,0.6996948025779951,0.4394409297263226,0.03765310378071014
67,1.3060331778049665,0.23845299640261836,1.9263370099523311,0.705557272751153,0.43320602788916285,0.05514866017843739
68,1.299011677791288,0.2648558520227006,1.8336960445454848,0.5998581469778648,0.4304888942062158,0.035747980506987055
69,1.382032661741428,0.24310391992168484,2.053343106963407,0.9515909209334887,0.4254532215919201,0.05755954587011279
70,1.3371301203921298,0.21868190203410454,1.9090084666860587,0.9185059343721291,0.42414973341743634,0.038151207228004885
71,1.2393018246965395,0.1995235392396708,1.8437797598248749,0.5966441575667991,0.43751655094353387,0.04252677058306325
72,1.2472456481952736,0.23966409413964848,2.018900786301635,0.7154429090438277,0.4263371508385222,0.038169899276367304
73,1.2645898473175967,0.22329803188437525,1.838598477501537,0.621560197657344,0.4250212096864251,0.03835966399414481
74,1.2895126776929504,0.23757148131259265,1.7802537367639608,0.6719991457677138,0.41826996101065245,0.04369503084991411
75,1.27053461043488,0.22513402219474754,1.920814570743333,0.8042560513072795,0.42035852259532774,0.04800995574343011
76,1.324217248217834,0.2832738678494576,1.8537925994576023,0.6062297103849277,0.43007697591983396,0.04964715178119494
77,1.305143935274861,0.2824401227329625,2.1022464806024286,0.8840814717118757,0.42838028560248054,0.04701863039600343
78,1.2716462237438175,0.2551770918347523,1.5365488402692526,0.8670586623955899,0.44254850131389545,0.04073482458433501
79,1.317239683510648,0.21084275210029463,1.7294640272254764,0.660217700485189,0.4264705957553471,0.043212585478626775
80,1.286343254672833,0.21573139805762953,1.898973390290718,0.7293482038930884,0.43396471361143707,0.04108654548662633
81,1.3506343284263131,0.2958894396941232,1.7288876282802583,0.842801964493177,0.42963809029724714,0.04575725621086711
82,1.2437624847449338,0.2305899403920706,1.7883400615585832,0.6218842933649793,0.435337131470437,0.039447351859254035
83,1.3214995070133957,0.2605808535589623,1.8283284261027295,0.7164400370293363,0.43721894889870083,0.04886569804612064
84,1.342693856734964,0.23999007948209378,1.8806034881392764,0.6956498652548853,0.4407689137608759,0.04809114712395007
85,1.3061249118439329,0.26162820154571853,1.7227060921691049,0.7477669775320389,0.4435990890862718,0.05158083550344561
86,1.3606031786583135,0.23498529109257188,1.8132517013021798,0.741407984514317,0.43223414248449815,0.049571703830256886
87,1.2312896604526555,0.29178297973368345,1.906823967407838,0.9162955662133578,0.4292289463775101,0.04810704049541217
88,1.3819263040065959,0.2995810648323674,1.8906549806698596,0.9892648239193267,0.43687736322651133,0.044511738014409746
89,1.3742793477401596,0.2651529256912094,1.9079316224961707,0.5015649327666606,0.434393283709716,0.04037300812035889
90,1.3663405551134113,0.2290241144593833,1.955242055774602,1.0039090460030766,0.436000206069541,0.0431677704490717
91,1.3414894948553673,0.24886072821209415,1.9147004513650512,0.7318931298414662,0.42460320967718806,0.04943152464105395
92,1.2427433177560625,0.1808686880005248,1.8589779153800357,0.718305999159141,0.42582286503940536,0.04458879949998833
93,1.2847420769328595,0.2687299613912891,1.8935485444486135,0.6060846863144158,0.433611846490783,0.04398313137773192
94,1.2321165623678545,0.28162996244062694,2.021525722268894,0.8607752119858921,0.431685915734496,0.042268425505343835
95,1.3657173207364095,0.28855545035428015,1.7783708845178994,0.6959502542786589,0.4327126449991545,0.04484505689590275
96,1.2699317391685117,0.28372136568688033,1.8265634204090737,0.6307850843088946,0.4388473213392299,0.05160119864263385
97,1.306304747276865,0.24431686505782169,1.8491307907138896,0.5206803881894482,0.44024865374698463,0.04241653626900237
98,1.3512643678199048,0.26981852675867635,1.7028341114808967,0.9142811960878011,0.43883588093974296,0.03834588687426524
99,1.2663997904936455,0.3117317747101991,1.8416565171735109,0.5991407305571067,0.4237167204469584,0.038827934165693634
100,1.3462749903314766,0.25813963775806437,1.800432287996827,0.7691793123971654,0.4338091767824771,0.04168268501936091
101,1.3494801393087192,0.29858729088023306,1.9059069678726497,0.5791876747306736,0.43964488052888545,0.0401909037378935
102,1.3540829086576422,0.2527708635765844,2.0247593080240023,0.8638005028991926,0.42681413434786036,0.04053296710289219
103,1.2856688877840439,0.22092076766657995,1.659425651795874,0.7536127907628951,0.4306723457511373,0.0403303760785322
104,1.2555596969185,0.24297290911422764,1.6649342900827868,0.6865498763356973,0.4286486974840753,0.04062435495961802
105,1.3584847310441917,0.253026612597713,1.608375292809336,0.7507193311845195,0.4246445212544842,0.04572972719284592
106,1.3079996328856507,0.28701642910536473,2.0149755325007845,0.7904007965674242,0.4422444817016253,0.049503579479924176
107,1.2796903939875832,0.2427621269338789,1.6666125855552165,0.766281590916144,0.4270111772674076,0.0427291257323288
108,1.2569755395738862,0.296565858456024,1.9627487919976827,0.7617576011989577,0.4401800471315749,0.047697081732287046
109,1.3272962717004402,0.22828761641903916,1.67319055590636,0.6783859175612483,0.4379532588937449,0.0436590546714029
110,1.311287177359668,0.2989364042229909,1.8676124452601466,0.7128609785373057,0.4382670144640476,0.04974201107204081
111,1.2642217307493544,0.22777148962778798,1.8370403628628997,0.707707953577186,0.4312600050094736,0.045884533337320565
112,1.273460909895619,0.25485353124334326,1.9657360715577812,0.644626506742668,0.43308117143787567,0.04347163618264263
113,1.2814765273018456,0.2183952548932351,1.8757346866923057,0.9252845184195644,0.42720840476519634,0.039399635062775024
114,1.2392683300437393,0.2568123384744508,1.6727883880138394,0.5999849645401144,0.4357998223835603,0.048420408230867254
115,1.2523843093846962,0.2610750912833032,1.7882637317508638,0.7456986780873072,0.43679611531106827,0.03544848275818899
116,1.2836552891972117,0.20462326918001028,1.8784526248486735,0.702939361585136,0.4328695683638462,0.047746343952273396
117,1.3079115014640121,0.2814285938387423,2.1159884720961966,0.6894403053264295,0.4385214537688826,0.04641531234454956
118,1.3888740346473307,0.2409952936643971,1.6580484779956675,0.7774864440617799,0.43260703140906637,0.04045958759920304
119,1.3160712698892736,0.18953022408009346,1.9870690622863325,0.852900465929172,0.43784689681051064,0.04878321790691902
120,1.3080441480130696,0.2866953371304455,2.0549898238608137,0.8599468238962598,0.43823715532915936,0.04946302244084674
121,1.3099618402665385,0.23334416532977897,1.6964877562775729,0.7870455745285364,0.4449676327077262,0.057696887204138875
122,1.2709839784241468,0.23506261904762776,1.8314579730011187,0.6803847765256326,0.42087564762115176,0.038266684870503845
123,1.3158789782429692,0.21599285876134322,1.5562103953157467,0.810377713921074,0.4155219218525772,0.04162529083875781
124,1.2464106832373156,0.20924447600353774,1.671794826872464,0.919497048552913,0.4449738422153807,0.05325067497544872
125,1.3178675760266942,0.21382351226114638,1.4676587424847911,0.7533323502071945,0.43807574315051556,0.0397484318194412
126,1.2418863116214534,0.25114320955861724,1.7885595658899882,0.9632391796226629,0.4380711293847365,0.03901591253982027
127,1.3317807839772853,0.2518768224512919,1.9137904754877655,0.5842682293428061,0.4336586309773221,0.04576948463831969
128,1.2562611001781132,0.30837517375265044,1.8245830041594007,0.7611151135783991,0.4327673497869402,0.04243145331317408
129,1.2138560859845886,0.23057714135158247,2.046438869795295,0.6601653019550369,0.4317732863305758,0.040671633434142776
130,1.2757821287710887,0.19425681122810612,1.991503049097225,0.723775728715066,0.4368418013227913,0.04584958365273494
131,1.2031910829055381,0.259349905059816,1.81930771846598,0.7716579432315063,0.4310657043139267,0.045240739527182605
132,1.285051788545519,0.23242528203906504,1.7663561373483687,0.7145732069418277,0.43781789995818965,0.052877629231925544
133,1.2672982611074808,0.2259652696243855,2.0751500161069556,0.7448659785762891,0.4335648233140512,0.043995435293418525
134,1.2617819371390475,0.2451003623122583,1.9964682930656517,0.7391078453059624,0.4364229986756006,0.04727290168818669
135,1.2749801279746695,0.23574147039977406,1.8520648814639094,0.6821055190557119,0.4351321120652427,0.052727557821340774
136,1.293396970878119,0.2617762293059046,1.7710741337882763,0.55647910686417,0.4311781117541937,0.048877927811852996
137,1.3463776362759816,0.21366233495733722,1.6775499928093758,0.6486701110836961,0.424807971943549,0.04799446284670149
138,1.3581909487053487,0.30717112016745624,1.8086185950578657,0.6418926779095968,0.43325873342299237,0.039417813164590816
139,1.3153922545992565,0.2875940576429193,2.0297119413151097,0.6531284287232579,0.431518129255578,0.04829748971479125
140,1.275266729860105,0.314824434564825,1.851723867011248,0.722807742460807,0.42932860715448645,0.04837224197614015
141,1.2818676978282721,0.2774894761274864,1.854575953188105,0.6724923510657014,0.43772966773797106,0.05670800844012387
142,1.3444791621877485,0.24237170642281114,1.605332562339245,0.7129838189938031,0.4380395221801876,0.04879003659140939
143,1.3278826233151637,0.2703954171551495,1.7640783214531233,0.722243652361636,0.4301132368201401,0.0411033535924244
144,1.2679730145229395,0.19322869579557345,2.058446173845923,0.6510707939269508,0.43335618687160443,0.041115179571822376
145,1.2896664464976748,0.2736668874775986,1.7369560413292437,0.6216564718104318,0.4380719305074437,0.04194056586874763
146,1.3030107604833963,0.2779037947688134,1.767588322700812,0.7022551055790889,0.4292057244223277,0.04214835028682974
147,1.321160824251741,0.22698056303080838,1.7574250212793352,0.6859070867394735,0.42431784641581544,0.04716402505444006
148,1.2718306601045835,0.22124445804692833,1.9473400246774777,0.5790215047887797,0.4259069904566844,0.04417699116805187
149,1.2609769836500542,0.23446710204328383,1.8184697714942124,0.6041896859225723,0.43108471634170603,0.04227025213678901
150,1.2422199520679011,0.17320776387173487,1.6191173950380193,0.6280107538887204,0.4296789611476772,0.03725734346240814
151,1.224906707285454,0.21665202691736962,1.9460170653220543,0.6886972888257679,0.4369608561639815,0.04354669156556277
152,1.343704290244474,0.23715105106293877,2.047405644467461,0.7436101024204255,0.43480471072141624,0.04152314591034314
153,1.2396971549405305,0.2543018069951526,1.834382829696982,0.7108352918423528,0.43769164979533115,0.044217586569351174
154,1.2285224008598123,0.20144002484461063,1.809010333211697,0.5485534347284329,0.44236658146082586,0.04849369205183855
155,1.2854746527277152,0.19646448100428865,1.9316078728421833,0.6505911407950669,0.4343015300649741,0.04543421682194093
156,1.2554167911729253,0.2532848470115165,1.883372952196626,0.6591115814435219,0.42994622057012444,0.042779267055063276
157,1.2499334537922002,0.19599389639702036,1.7599127979972284,0.7258944402341594,0.4345200280625396,0.043837604349310694
158,1.3352754711705304,0.21411104279889992,1.8201332336826999,0.6812806376492108,0.4297126833214,0.0541079808729585
159,1.289438033427076,0.20921463677037874,2.0112439565146287,0.734222068497554,0.43463836276389306,0.041389131465073524
160,1.2820510323794176,0.22430193578150137,1.6999686214741405,0.7270489688671814,0.4268303165600839,0.03926971741734286
161,1.290779395222392,0.2604773686034089,1.8396318121091921,0.7857254124064043,0.43555861774578714,0.03919454542029804
162,1.2806043341750262,0.21886271854130337,1.699058048437999,0.9689611124831206,0.4244848116571678,0.04784468111012706
163,1.3382081720620813,0.2615449168478001,2.090889393796454,0.8072509132870069,0.43124209379138306,0.0445340989981481
164,1.2930553528471098,0.27594190356160664,2.00855818765483,0.7274038184211041,0.4364121475437489,0.04116500070948928
165,1.3098053116188,0.2603197342922086,1.9956063234612629,0.7809402658856832,0.42557257755643924,0.04350460389118489
166,1.3301339382484958,0.23130326868029305,1.607017544929361,0.7816156813052475,0.43253597707340163,0.043865166813989394
167,1.3611159341072652,0.2319468810802908,2.042390589592059,0.7261056232204689,0.4431772539863529,0.045479209006759114
168,1.2867365721843413,0.2293752793930275,1.7389310202302228,0.7964065925976082,0.4390896817743307,0.045046724910409466
169,1.2731003169597161,0.2570424348687048,2.0282311123415777,0.6629542476722474,0.4385544624271904,0.04831604013751899
170,1.3051277634361829,0.3027307133141567,1.6194819125262145,0.8150264729224797,0.4359870890763662,0.05231367129076406
171,1.3225857821560707,0.2725055960344437,1.6089094771084977,0.714305228113876,0.4323735998768473,0.04289364082151589
172,1.2843191479814722,0.22706767380314896,1.9539765798175153,0.7525736190380454,0.43089991150482665,0.04168853852699885
173,1.3244566673140676,0.27136572529941405,1.8340671932902723,0.7208574761943074,0.43520318223511667,0.048739045471741696
174,1.2305801779394483,0.3043949203350346,1.9244202727706783,0.723404394590246,0.4391408288044133,0.040538193673152034
175,1.2322195823236812,0.30351385036143086,1.9467291071126245,0.7341859667228314,0.433826730382721,0.04951421149972088
176,1.4044110816669875,0.25389018983457556,1.8768790540202183,0.6963720491245652,0.4379669053653637,0.04249475736061463
177,1.2603675209324747,0.250938985030644,1.8534479587419208,0.6601512011282631,0.4247566080742813,0.04269976145761966
178,1.3493361844192786,0.23512225766151335,1.8989499868019029,0.7073309096898309,0.44216700204066733,0.05274145770855142
179,1.3712894388725219,0.21029780139563944,1.8235660128049223,0.5973658865434504,0.42363387777888456,0.04596908027392559
180,1.2774888860987155,0.27315320490778927,1.7703179828100775,0.6076764057699733,0.4231856702230935,0.04365657255818388
181,1.2518665448988773,0.24252055018809057,1.8299904687079067,0.7990218181014801,0.42627089574281074,0.04711749465610404
182,1.2196221485488365,0.24124404631193772,1.8980976089459147,0.7593021140616771,0.44134213188978505,0.04135946969583458
183,1.3850726733616718,0.3108271193564708,1.6455857664778382,0.6668010253996064,0.42116106083572613,0.035843744454296986
184,1.3789234142631404,0.32771515169448884,1.9332292157763906,0.6568241105753623,0.4363812445674515,0.042404243877668876
185,1.3168053511446243,0.29465463028687333,1.8177370352322177,0.6105045746439194,0.43708955847118436,0.05144366522461965
186,1.2659495544646964,0.23495028177749538,1.8700242017988185,0.7758115274805446,0.4349206170401889,0.04539245145594154
187,1.266581515716505,0.23430841316036655,1.7599090626616642,0.676172806407066,0.43410339027361045,0.04665026541771493
188,1.3217813471217736,0.26376541295088096,1.8094234586542894,0.8303887322782818,0.4384579423279067,0.04945226602707757
189,1.3386373660205735,0.3755024085452622,1.9795891003809594,0.8057479414134863,0.4335330433097293,0.05135735196841594
190,1.321315934402973,0.276631500557873,1.8976222529536864,0.781739248742397,0.42702703893613464,0.04919256201944023
191,1.279712021685234,0.2989116962311027,2.0347545345491804,0.6764716151383929,0.43142739075326375,0.0562425116064419
192,1.3123841704423,0.29838540956976545,1.833267368129162,0.9284163274887376,0.43643047929330514,0.04366490887864763
193,1.3189580972306854,0.3176518481973016,1.8449523181655465,0.6701207907492555,0.441029485161636,0.046748191179491666
194,1.3445724455438766,0.3190672329973243,1.8503896886116868,0.6911536413652474,0.4437112269964927,0.042526049907738346
195,1.2792161905177337,0.2574258464554037,1.9442089410739667,0.6916585706298929,0.4464200058391574,0.05677184458381342
196,1.2818754802781778,0.22277931414587826,2.024344715479792,0.6696426123756473,0.4297087369823963,0.052431950109813295
197,1.2866347475015865,0.2628855537868646,1.9822681313959347,0.9034143914636692,0.4399048928316008,0.04787270768227214
198,1.2773794944278485,0.25152196242216796,1.8964317306614606,1.0345037492092934,0.43996530756165136,0.04736964659389473
199,1.2845918754372758,0.255670085372922,1.8693780593103355,0.9566434145399507,0.4446717124255435,0.044868600990286264
200,1.2685515103772098,0.2929402358331245,1.819253195704785,0.9637992546804326,0.43804684755310663,0.04772991118297705
201,1.280758079143066,0.24509337223339514,1.9072016154048281,0.9031439027236102,0.4390575833558945,0.04768899503627017
202,1.2358775882365123,0.2601860670853137,1.8650522082299053,0.8121611617103288,0.4238171222102391,0.04125885499647053
203,1.2224314463629686,0.24969314981064994,1.8619826211520474,0.7136336126383904,0.43776404231466204,0.04091202776144286
204,1.3258377228833949,0.24268752558534482,1.7456667642402015,0.7136748721387219,0.43573928139926976,0.04923772565236176
205,1.3077508508316806,0.26713939494727995,1.750790445196189,0.6667765320454024,0.42646573123236997,0.03967947862170372
206,1.3705112605818401,0.3110506365822162,1.9611037416366996,0.6655604192174465,0.4330426360060532,0.038739566039832016
207,1.356517607033845,0.25353713608412504,1.7398773832792005,0.8119447815444466,0.4359808026184968,0.047165712940083176
208,1.318839144484694,0.2858109070744067,1.8276814749993462,0.7733149444381462,0.43250076249358216,0.03982969248562605
209,1.3490895495858013,0.2626416376377233,1.84007647532581,0.6594716636165481,0.42500078153602056,0.04068451283868195
210,1.2338141284185298,0.27649377287110277,1.9434129167493943,0.8639895427143368,0.4350890658085631,0.05342894719146296
211,1.2588109870216,0.2725411687710428,1.845377336965986,0.6149205799771666,0.4431058860192446,0.03914709063227234
212,1.2986615028547954,0.23687354400718716,1.8351406885980943,0.7927714181351169,0.44820257644318734,0.06112159899206439
213,1.314708708721928,0.26603483751799667,1.7627592311609237,0.5731014418117744,0.4141630943838043,0.037517521351626795
214,1.280828363880166,0.26256814660523925,1.763876151590933,0.7773973862937281,0.4400977887141553,0.03579776921590243
215,1.3524970816486512,0.25434758587867295,1.9380524006533217,0.7581075217837286,0.4189306216748405,0.05900983498090204
216,1.2835292870482198,0.26584959773423555,1.9273081602555373,0.7429511795653303,0.4230658307449106,0.044526604655806205
217,1.2857671200298402,0.22017565896188085,1.7147614901175925,0.8754543999799778,0.42747848493033797,0.04393246846727146
218,1.2660893063250087,0.2688140155561911,1.8522378621935016,0.9140640815260912,0.43300990450682875,0.04300811018218324
219,1.2762197836620068,0.236207799406848,1.8966135756967604,0.8330795555359606,0.4366034183593272,0.04857755884003773
220,1.2827436165546153,0.2663525878124197,1.9499446837466134,0.6161157495819916,0.43820746619831435,0.040031214093355375
221,1.3729131226214022,0.22985536150709251,1.762616831527284,0.6465746728345817,0.42443277521630957,0.045043013329513416
222,1.3229691054917343,0.22695057206726937,1.9291096968176236,0.6836034706208439,0.425761601235541,0.04228173153209221
223,1.3506596518221041,0.24658822249172746,1.920721728136647,0.6194231644307044,0.4288661271308356,0.042560709461765586
224,1.36077726630752,0.3798429796942918,1.8684143934096318,0.7947383773670765,0.4340592785087617,0.04445031621790449
225,1.3093828673358936,0.38319214353586994,2.0581286614275873,0.7520691332853873,0.43965568094828367,0.052805784566885526
226,1.3687351106684256,0.21147653132023025,1.9968790020779064,0.7657087160196419,0.4346720847556082,0.041506942291631196
227,1.3436436486926155,0.2900380369361566,1.8929098874725614,0.7565130119354588,0.43641909380036187,0.045892049837759394
228,1.354760629647388,0.24232149780058448,1.92676375112172,0.7710074624381291,0.432939132311878,0.04934791582396939
229,1.3484848785823722,0.2724033310495626,1.8591531479594496,0.7548282850004269,0.44422283489331554,0.0459838673926303
230,1.3290259780636648,0.24618048590367222,1.7475017755882878,0.6493186175858956,0.43281333166821545,0.040013716885949124
231,1.3046687439265643,0.2589996030086753,1.562094577595986,0.853454371228546,0.43852862277374194,0.03348280329305959
232,1.3622571146966453,0.2825796925142685,1.9319569346536916,0.9061279651373995,0.41677897724793755,0.045154611730593194
233,1.3694548074739492,0.22873802669939056,1.802878386070088,0.62545262160304,0.4503603413437627,0.047653461164533784
234,1.391580813749941,0.3730494442133432,1.8336389047475716,0.7397385454876565,0.43816383462767666,0.03817957958742474
235,1.3583757505215648,0.2756976045590956,1.6708238543160607,0.7424326298831714,0.4273415021414493,0.046911126342603915
236,1.2555413170525889,0.29388510705426973,1.618936977115597,0.9168466598985354,0.4273581424333179,0.036828276989158956
237,1.3151925894700593,0.24865795497699292,1.905312058632875,0.7048881960479669,0.4402519960064512,0.04408304514160853
238,1.3364767830888367,0.2716926048475298,1.7997816118236207,0.7282061771314619,0.43684478723840686,0.04450248260216065
239,1.2848483544022018,0.26018063811762354,1.6353254209472798,0.7403522903084544,0.4336098441524741,0.04371770946917436
240,1.2968485922952695,0.24563095256711234,1.8845991650043814,0.6858301261444333,0.43664773100104093,0.03870418235121442
241,1.2835746146429359,0.2735748165063884,1.8632819205483688,0.7149544818753526,0.43568908068094697,0.04920113557106118
242,1.341033478129161,0.26985192201852937,1.7546138381239569,0.817895831563912,0.4411502361990467,0.04613826576503215
243,1.2785236825764301,0.2594436746975125,1.8390774049313279,0.7739883781778155,0.43818004273901895,0.04347167988173025
244,1.304920245115632,0.22926774640492853,1.8418521176764793,0.6032707275891671,0.4228381804801622,0.0468883312891812
245,1.3321266539108478,0.2752816303324547,1.8124415919140833,0.522226553080948,0.44687862502021336,0.0506680636724246
246,1.3640149042310512,0.3270786870914386,1.8203673500598199,0.5573663368885932,0.42489163309069783,0.03692902961464766
247,1.2436350117830608,0.21972885889904714,1.8079822819597933,0.9756716896943525,0.4359059316352971,0.03941560165181544
248,1.2457121041832964,0.25646360759744014,1.5875422179423022,0.7606841032924234,0.4471476667926487,0.052975823010371764
249,1.396520291747008,0.3158308867612146,1.8422470499649957,0.7319258786333158,0.4332721696164842,0.035066762066521484
250,1.3573944058421803,0.32762218787103486,1.4994257003636795,0.8270910722565614,0.4290689026797157,0.049687972824348337
251,1.3279368290963647,0.25327542716814677,1.8613475361170106,0.762596501847087,0.4308550219605588,0.041483259124643054
