,a(Con),a(Rem),a(Uad),a_std,v(Con),v(Rem),v(Uad),v_std,t(Con),t(Rem),t(Uad),t_std,sv,sz,st
0,1.2409944388739924,1.305791149788901,1.4100234817843278,0.18029352578342922,2.088683289001085,2.078793090205154,1.9439704915268707,0.26113626210609375,0.4194901683752849,0.4348127580940164,0.4503151114217519,0.04719740746778464,0.46817296900049055,0.014348705702461275,0.07325959935536067
1,1.2081296480241455,1.2900520260255075,1.3891141172421686,0.2037242617077215,2.106214029670416,1.9365411170772993,1.7741031299260994,0.4252325265641542,0.43129322823109795,0.4753045444319261,0.4609534671175377,0.04725769654896933,0.47295218748743745,0.013970896228616641,0.08268616344523545
2,1.2093222697061856,1.300189259759026,1.307175487464742,0.20405979860616316,2.057061448762545,1.758936941106147,1.852277658049793,0.7315568900029815,0.44209748378043107,0.46216415532656113,0.46890461402919886,0.046137673853133755,0.5342411316449607,0.021644785632093926,0.1103607220954656
3,1.1189994496388271,1.3047126961199191,1.289022991974983,0.20617756745847698,2.0933743422291835,1.9191250891867142,1.8408991184295749,0.7082684637102481,0.44669122544805184,0.4731197089281372,0.4736110649379691,0.046204988644323416,0.5421128891370927,0.023231232738015903,0.118030051538495
4,1.1197917182252421,1.329424008100552,1.33773368988401,0.23286187521947266,2.029207747291142,2.075619428388451,2.0030168720312203,0.6157677089641744,0.44364083701796697,0.4753280925437144,0.47792595966114126,0.04433747515517441,0.5960934685695154,0.015693822094228156,0.11819964730355455
