,a(Con),a(Rem),a(Uad),a_std,v(Con),v(Rem),v(Uad),v_std,t(Con),t(Rem),t(Uad),t_std,sv,sz,st
0,1.2195587163402841,1.3848599765827534,1.3990171858871552,0.1818807223196509,1.9818165959928455,1.964290609015629,1.9159581962295396,0.41795225995637364,0.4283448054457326,0.4502024683353002,0.43456786430393846,0.049145390456257126,0.56749411978189,0.009914365790418506,0.05595999307497196
1,1.2626450633538835,1.3288717443840534,1.3309219757839046,0.21100686164115168,1.7173262428550307,2.2564382587210003,1.9022395777990102,1.1058699385749324,0.4282793412719922,0.43314864161650113,0.462405544596751,0.04950455437034684,0.6211265988749374,0.09353335472849841,0.06224055603040042
2,1.2240518712996407,1.2909809124511173,1.374642996165811,0.19365717130556448,1.9946392106158781,2.0686203199856807,1.6415142634247863,0.7850458707369119,0.43714996306211457,0.43476756587941356,0.4391129974698471,0.04045371565060516,0.543951990356454,0.08685458926596404,0.13311390334228484
3,1.2590313213543576,1.2794808469286716,1.299141621864598,0.2235859019685758,2.1443773097559653,2.0241366105678904,1.895297378733035,0.7446146157526159,0.4483104474893905,0.44784013630457986,0.43764533833791025,0.04516902035297118,0.5460291389767475,0.17722192969791067,0.10224824105144803
4,1.2783902260765243,1.2930923442225324,1.3785062574727074,0.26924492575764686,2.45761361870713,2.1020098820070126,1.9188411094765485,0.737092769500994,0.4461787497267906,0.4646352783744979,0.4729525089549823,0.048925935965731,0.6861931013453906,0.08065245705507741,0.13007598001117948
