,a_Intercept,a_Intercept_std,"a_C(stim_PM, Treatment('PM'))[T.noPM]",v_Intercept,v_Intercept_std,"v_C(stim_PM, Treatment('PM'))[T.noPM]",t_Intercept,t_Intercept_std,"t_C(stim_PM, Treatment('PM'))[T.noPM]"
30,1.322174223968012,0.2663651759026359,-0.09832349352589033,1.719848160804584,0.8624670645819801,0.18661738524402707,0.44599855372232516,0.04232513916515755,-0.022728204718414885
31,1.330193454479719,0.22082036496114518,-0.0936936804292109,1.6672673976166126,0.69913077576701,0.17913904391696048,0.44019344432203295,0.04505666694649083,-0.022975700344486774
32,1.3006823355074115,0.23354541864755812,-0.10503350664167527,1.65934222725813,0.6135542892219968,0.16383392658255796,0.4449204468098031,0.05144299059826109,-0.02259707001624289
33,1.3370350571687968,0.17451211323011348,-0.09233579127608736,1.8641047526047516,0.6758927902049099,0.26355676447756793,0.45724299854428563,0.05168997340521092,-0.02255207954250006
34,1.275111773684104,0.20215854211611783,-0.09699078547320461,1.8537763412878168,0.597378645048706,0.21612591506376658,0.45338615662633647,0.04923532340092963,-0.02187275650392267
35,1.2770722791456883,0.2061507911652348,-0.09972538132669743,1.9438943065495815,0.7093470648314152,0.18615219029939417,0.46007335804501387,0.04951199543579238,-0.021838352137463095
36,1.2867070265739389,0.2072947033258255,-0.09833420246293097,1.8685976853138737,0.8059286061222956,0.22510394472597436,0.4577451023828264,0.0589587944432752,-0.0206249949944107
37,1.3119805280420647,0.19388807021579754,-0.09816124051374542,1.697802844554129,0.6743779068325273,0.21282007973101938,0.44441672325074055,0.05735087046146558,-0.02277571485940627
38,1.3713155597991662,0.21999416072956032,-0.099429658120681,1.7468404868799088,0.702633917628008,0.23061920715163764,0.446773919105731,0.03750781720184593,-0.02202366462908896
39,1.3521268250045817,0.1813268985878404,-0.10219938951534849,1.7166044705768753,0.686990760441239,0.2331479994314658,0.44958749452879193,0.04278027971478469,-0.020378387522018353
40,1.3844251976955804,0.1843523527402584,-0.10542710468433485,1.764253299721408,0.5665750860238177,0.13738874322231015,0.4399065111735353,0.04103130617461423,-0.022511039013269295
41,1.236602136778138,0.16787955385324574,-0.10262439567794726,1.9178518086801561,0.7679830052416254,0.18975966993647822,0.44935551170424937,0.04282410471674603,-0.021781661638908476
42,1.3071711216250095,0.20369942341763833,-0.10052227891903628,1.9997448481178508,0.7829771113856858,0.19696170974258448,0.4505638599083061,0.05670528782363579,-0.022261134907424516
43,1.321971253923492,0.20054600190688476,-0.09016852258892574,1.7342122698016926,0.6801043775351375,0.16457373211499943,0.4490166848675031,0.043000665057630165,-0.023230926316581933
44,1.2900665690630637,0.1868402645846713,-0.08922504256966385,1.9108447981412773,0.8230677710541204,0.17770797544161107,0.45515540857188247,0.041115637349714365,-0.02324867007330138
45,1.3452575822471349,0.21330758983652215,-0.08853096726452109,1.682987462679117,0.6845941933880189,0.2105529232712298,0.4495622417793703,0.04845401842366926,-0.02321473251850721
46,1.310930978827569,0.18645907503541165,-0.08683369329261942,1.6206329108192141,0.7890967114361109,0.19984645525255126,0.4338617227103955,0.04203372816475273,-0.023787304497185947
47,1.33470659181687,0.1806395520571007,-0.07171893996849313,1.653682599816403,0.5802084092730726,0.2001827320995193,0.453329278361149,0.0473060343233042,-0.024584704985768358
48,1.2996463836402603,0.19523564833581283,-0.08571087323258453,1.76509182291216,0.6630220896236785,0.2049659341989676,0.4512764916633351,0.046847383331816164,-0.024177091872919096
49,1.272168439129474,0.1658458399143749,-0.09211163827822162,1.691260151276165,0.5688386059762381,0.22895014140188896,0.4425170155733931,0.038251066996736055,-0.02516018307283142
50,1.2909099558268116,0.1977965534080256,-0.08403567885106121,1.7710134617396303,0.5770982974998314,0.1924969565062827,0.45126797284266884,0.04052038150111181,-0.024281895626827702
51,1.284982278374157,0.165989805504139,-0.08393610920510473,1.6727843283391608,0.6256359183763796,0.2314982913444113,0.4446024513131096,0.053742055587823884,-0.025425416026216292
52,1.2552274300999653,0.20242751630857686,-0.09181020596052356,1.6628299548394005,0.7047271550174343,0.25260216563237986,0.45363697085067545,0.05093983510402376,-0.024783234995839353
53,1.2729086334775406,0.15771511549453693,-0.08655524440040614,1.7434286009750346,0.5999826436520479,0.2400288586232302,0.4338240912588387,0.03683733664786808,-0.024214764048890374
54,1.3022220755189817,0.19562512567707657,-0.08527303774681272,1.7625132834990467,0.7392574127778577,0.22263628719012732,0.45744208394399993,0.05141798829753769,-0.024440880202640566
55,1.3523718135455036,0.21292562846767082,-0.07794646596804788,1.6923884379608298,0.6809072785553592,0.18525138700263144,0.43723105738691836,0.0493825900210763,-0.024089902820267302
56,1.268891886665814,0.16125079869051856,-0.08996263185104157,1.7627969233808514,0.725536182125917,0.22174442353204538,0.4483066776323248,0.0405029160296521,-0.024561987857144547
57,1.2729979810870022,0.17489818711443164,-0.08569121577783229,1.7210817778338663,0.6095981879744836,0.2281518306360411,0.45581404581009705,0.04929664577491713,-0.023408884381715837
58,1.2906553366891524,0.1744688271774727,-0.08953457908972665,1.8602790159654228,0.6527899579585317,0.23313064295346642,0.441203009633753,0.041849582749074334,-0.02346074312328507
59,1.2903448804854192,0.1870613040201173,-0.09577693153275381,1.7309516531295461,0.6581350971823265,0.22509900627198934,0.4385220544185956,0.04805826277938769,-0.022738863833523276
60,1.2687693231156474,0.2079558964467832,-0.0887869170401327,1.7427844576728067,0.6638942756698814,0.23359232996286702,0.44435092281818894,0.034459944014069654,-0.023151723686154903
61,1.2735844820070306,0.17651543120438729,-0.08812307059751118,1.5652036716747557,0.7255574317123186,0.1996624171405429,0.44153414880190994,0.04028941028161122,-0.022568648429148987
62,1.3034564507763964,0.20220398424730557,-0.08935731738353474,1.77229900573037,0.5238129648546328,0.21898260586305468,0.4374336656413118,0.03778118781294386,-0.022328825511979206
63,1.3031230973495271,0.21381354380014037,-0.09089483783471239,1.9412173645320352,0.7068974317263577,0.21617750387280188,0.4465547558027725,0.035243802261524,-0.022638431748447905
64,1.2946588855932144,0.19105574376252626,-0.0920410192717165,1.9804399521512919,0.765847096990588,0.2032358825946879,0.44071659943953523,0.039018157638881584,-0.02368788085206357
65,1.29409144638871,0.20188614566860053,-0.0902256654151296,1.777903362681143,0.7375139343023998,0.22927929011002265,0.4543381434566299,0.050142958875098606,-0.023744366154367195
66,1.280497439793115,0.1996221449983442,-0.09125988430781223,1.9846771830943846,0.7246225136657769,0.21329350632680227,0.4458253160943321,0.039579987860845336,-0.023247839686599173
67,1.2770324696261228,0.20047403130501584,-0.09130922378898287,2.047209882095608,0.6980536432603723,0.18062282274462094,0.4549378834594992,0.05085786210415681,-0.023116787096025982
68,1.2852979552147499,0.1495711059536895,-0.08755843586331627,1.6818598886764529,0.7497357192130811,0.19133612672500677,0.46077005697314577,0.05334880277484132,-0.02394640780844131
69,1.3245756006356835,0.2233837887232201,-0.08772024009243654,2.1053221150605106,0.6991510658417315,0.1920517322817988,0.44091590466047215,0.04235346817260304,-0.023216843807058803
70,1.2736319712221311,0.1611509944144623,-0.09320519708438851,1.615550495972301,0.6946669168614743,0.19912010686513892,0.4379712855785026,0.05020509290465086,-0.02350022687002352
71,1.2577194925158228,0.23867467338372825,-0.08616423449548624,1.8692906205456576,0.48370015313544346,0.19870608851566274,0.4528606342579169,0.04910645836497794,-0.02396399136582261
72,1.3114199730469862,0.16188922500504344,-0.0846161763199663,1.6891063764316012,0.7069818870172911,0.19399296293856325,0.4462021896516376,0.04773653831394893,-0.02425984243529074
73,1.3031093219555323,0.1805945895390607,-0.08772754605520586,1.7689786505682523,0.5006290006239124,0.22048662395072155,0.4500997220157977,0.045039510080831555,-0.023472802783414282
74,1.3146828069897503,0.15921770551170372,-0.09957946328305253,1.8223327687897004,0.7043455932457359,0.21297360547676544,0.4520974019732262,0.05117865024418844,-0.022844006828910357
75,1.3147086923210933,0.17899086526068647,-0.0929478245875301,1.6504298189400974,0.5824644470116098,0.23537552587484842,0.44845473168053496,0.04061609606186736,-0.02235250489367079
76,1.2570906988996349,0.1610300774913654,-0.09115855024871536,1.7931205112301285,0.6631114177267741,0.2616767025406962,0.4376351622284889,0.03810883271705523,-0.021863004966143882
77,1.3174226806573925,0.18137422693270455,-0.07995573628172367,1.9050400330984514,0.7404832544467592,0.2587347814209213,0.4469309040499517,0.042836037747406575,-0.023389715368606963
78,1.2914873494278398,0.19363582680198466,-0.08421146843627922,1.647402508819609,0.6549395589254723,0.2346550704259714,0.44004174925894435,0.04066283499830874,-0.02288641608721227
79,1.3191140921368556,0.2293439511856421,-0.08003318279629348,1.7778968316810986,0.6473596685951263,0.23236251151063042,0.4488204069954449,0.050498466714815296,-0.024588523841044038
80,1.3617760550780973,0.23435483941395252,-0.09787476172934935,1.8831468091091728,0.5488113706625557,0.23063573907029902,0.4456216294437708,0.045685841536873224,-0.022823876189956203
81,1.3581218149790497,0.20820033545273883,-0.08892998263632376,1.842034078106711,0.9635282925362181,0.20048053039334818,0.43949973396769637,0.0471933326804897,-0.02259031535416286
82,1.232723428425058,0.19948505393706376,-0.09562881017034991,1.8459330285905695,0.7544776816338304,0.18143402058108085,0.45875405623621046,0.03969753337444881,-0.024556775864076185
83,1.265744084633491,0.18372427531185914,-0.09660220791333926,1.8659920606498395,0.6082982883245902,0.17792444610925873,0.46389350568867593,0.06000633147608489,-0.023568483036014942
84,1.2663699273424824,0.19769099424312078,-0.09819906427161913,1.6119938675558705,0.5766338842495585,0.17925960278405864,0.4618072505751779,0.049413900822871726,-0.023144131858365464
85,1.2920315150798503,0.15615631566461669,-0.09849818065290407,1.6707294140775664,0.5695273002948336,0.18799808699797177,0.43985361254828753,0.038550262633175625,-0.023111634616324823
86,1.377300801745951,0.2177720568200735,-0.09864232825122601,1.8162470813483602,0.6903107832481559,0.17905137891296624,0.45660281835166,0.05158402572883615,-0.023136036134478184
87,1.2813741769862275,0.15883848597289774,-0.0915712823422702,1.9336042528238884,0.6005532613916704,0.2501318583884918,0.4374511577142934,0.05270564601468562,-0.023471038801546645
88,1.2736453943419561,0.2076475825431663,-0.09651383012090739,1.7368209111944637,0.6616489176017464,0.23271513274461583,0.4485276525344041,0.036197746327084515,-0.022576785370730178
89,1.32420592460477,0.16143804314947188,-0.08861593758934619,1.8144588831763655,0.6319661232780591,0.24425169145922282,0.44328167976063426,0.042390470596023466,-0.022967271437289327
90,1.3308708267122962,0.1796726720818674,-0.08800043700550869,2.0723164323870265,0.6870618269419811,0.19791246139633994,0.45716858606910715,0.047853477182282125,-0.02275216833566751
91,1.3263144234769946,0.3037687147606628,-0.09231475486026666,1.9168009884252564,0.6857727688633635,0.1616419864126124,0.4500799753083561,0.04597123586443066,-0.02333084933350943
92,1.2661148270532294,0.15411613342115638,-0.08536809903039677,1.606177407861468,0.6321736345547345,0.21582486490620711,0.4448914568008135,0.04435794459943922,-0.02329388779834791
93,1.2808120589019347,0.19769739150244015,-0.089510838429192,1.8211012033126044,0.6086506365059142,0.2035642115490519,0.45394204655052023,0.052063551371653916,-0.023622701422738854
94,1.3448166066505647,0.18355303508488524,-0.08483322705521815,1.6594688189245748,0.6788165575211729,0.19530774883598237,0.4469458247749086,0.045780917561225896,-0.0245397089229501
95,1.3342873532364639,0.18920325537791327,-0.0934391206334443,1.620273254549913,0.5915471126906794,0.2212438050625372,0.44400761093805863,0.03948515892908381,-0.023990087398913364
96,1.2809290431238565,0.18147490314559078,-0.08670616292006866,1.866247186907186,0.6132641421488517,0.19135672512687718,0.4601077864144119,0.051185313538103364,-0.024645982494551556
97,1.298427430402715,0.20795822394057645,-0.09339196425420246,1.7993983011434291,0.6581887028191731,0.21712608785218535,0.4431061834672763,0.0563218780094411,-0.02335684007191004
98,1.2507821755050477,0.1928021865150663,-0.08964253582127515,1.8548957006615558,0.6540668843509281,0.1804429226762514,0.42828661519503386,0.043000063874973696,-0.024130665995462715
99,1.3283703424118487,0.16751033938797727,-0.09513237284497078,1.8419438406052173,0.6273776703212284,0.17824117312404658,0.4442879168458391,0.04143170738784498,-0.023505124690774794
100,1.2753139882014608,0.18065608421921608,-0.09891726980815473,1.7568446256825865,0.5551359949709019,0.20184687536179075,0.4391279173823551,0.0416905191915828,-0.024382952524823004
101,1.3078054141158493,0.1697589897242608,-0.09720601221541637,1.9302306157487337,0.707344718395357,0.19436351566297846,0.4493128402852972,0.04718704075904908,-0.02308854566992352
102,1.315480422297905,0.16546834483451722,-0.10688534626993948,2.048369438783711,0.7628615278803094,0.19737209355773122,0.44777125344616164,0.04139525743719158,-0.023387070989002706
103,1.3591477439589177,0.19067105460891634,-0.09927122355977995,1.7632946403375565,0.6892846913123062,0.20725842504127573,0.4507008538132435,0.04784284325190098,-0.021148661113592843
104,1.2997508757262055,0.17976942284732375,-0.10439213371062431,1.8042447335550906,0.6347185834794041,0.2378854955349899,0.4574013405577755,0.04425514129308406,-0.02038967562745849
105,1.3361234810937421,0.18716969909277453,-0.1121421935057801,1.8674223361757094,0.9805770561898016,0.1916035663586243,0.45276439424038617,0.047844906250452325,-0.020508855084137464
106,1.3044829474234734,0.2049062516720395,-0.10435350107403175,1.769980528017252,0.521903762679816,0.21650211165684558,0.4520229150648849,0.049151905070928203,-0.02070662809906745
107,1.3180862256348842,0.1768748293499478,-0.09731736155215547,2.1566221408693798,0.7704799336143549,0.176173084523069,0.4422984710563362,0.05121618726264349,-0.0217690724800165
108,1.2740744759765548,0.21477208136984208,-0.10091875593033195,1.8110561491693133,0.7770020659591897,0.17532057422139646,0.4492816882455882,0.03591134764020115,-0.023407648144481333
109,1.2736147982440704,0.17467139016716304,-0.09787955285783476,1.7973699692196405,0.6146742499844791,0.2073634000615978,0.4357716051780246,0.039579647857982056,-0.023359620800949485
110,1.3594130502650092,0.19805724637871444,-0.08309074073833905,1.8003876006249804,0.6677392879696227,0.18939776397301272,0.45019575070822726,0.0481487847590035,-0.0252388189248928
111,1.2826472633071406,0.1655215512203303,-0.09295316852164211,1.594611442160237,0.6650296751075045,0.1855284731206772,0.43966900397419695,0.04812274140924529,-0.025254639628794113
112,1.2897964906377728,0.19464652301644583,-0.08740566959109519,1.8404592176678096,0.6123276960063851,0.1880679065496192,0.44291230402076054,0.049249528584386915,-0.02332615830802542
113,1.2833951115537394,0.17163765356241942,-0.08891348361105958,1.8680562831527676,0.7135329916400102,0.21967765092657454,0.45387162029829786,0.051742986495596166,-0.02198074929944034
114,1.28195446557552,0.22675419798756724,-0.08605460971859993,1.6409287940272177,0.6156945601621452,0.17978507105488611,0.4474571386434898,0.0513038620605092,-0.023807945248912207
115,1.3094665882632512,0.22828741527073243,-0.08816405195430274,1.5189176194112892,0.7160977450072248,0.22690750910873453,0.44924394627367875,0.043861314998245124,-0.02417971737710855
116,1.2750288879937353,0.18124933728447423,-0.08013944837451736,1.860894982820127,0.7064791547559742,0.23790228040289219,0.4469787564142949,0.04308328696207683,-0.023872818864770745
117,1.310430933635344,0.2113342407086524,-0.09158975887638894,1.8974143708559774,0.6557361906882607,0.19110490081364723,0.44072482949553443,0.04054980043913075,-0.024411623433866516
118,1.2638197165490925,0.18511441707610476,-0.09647270187177004,1.9587660655486798,0.520300373985558,0.16753173676081384,0.4567749015308397,0.052471176071898384,-0.024008436538273746
119,1.3466385942822452,0.2249435898362948,-0.08727723014591995,1.7699887306304607,0.7976046814031482,0.18107535149373127,0.44516517152264257,0.04093189700814878,-0.024436737551203583
120,1.3436697463867502,0.1534370459317075,-0.09236125783329627,1.6784098117753352,0.5396908503243272,0.20324235328220203,0.45329253379330753,0.05748713996658805,-0.023962940358753286
121,1.3044990924176478,0.17477111235376624,-0.08648509307565012,1.6384649800764794,0.8331416146060857,0.180126438797009,0.4557200581383708,0.038893834800600185,-0.02421222053802607
122,1.3122089459111295,0.19383693883007086,-0.08577525643264235,1.896666468547131,0.6151108168108983,0.21292189100386022,0.4612625189022321,0.04787136169503395,-0.025238803437950087
123,1.29104195879098,0.16887450588154468,-0.09843936561622144,1.7693795225865496,0.6433859914125681,0.18755191118264583,0.4532090641599961,0.03663910027669191,-0.024129760552490942
124,1.3339215267043139,0.20523078804562878,-0.0902675813181168,1.8003388556759778,0.6237817702719298,0.19856017046629562,0.4452543403298297,0.04238399853064286,-0.023903202699171743
125,1.3295247057660857,0.19099134740273727,-0.0839312766415799,1.7150133687756963,0.6625885328403948,0.21071918489921504,0.4553097966944735,0.04878131008844598,-0.02335391376409436
126,1.270530595348597,0.16111554055260274,-0.08973308783170862,1.895206829732907,0.6873411933106603,0.2016626393691569,0.44898420635037767,0.05238527244052986,-0.02356742525143906
127,1.2708462350261476,0.16196854715773795,-0.09298430770639549,1.7059078050839676,0.6225682509581825,0.18529135686973244,0.45665126628582997,0.04779396704310503,-0.02367359124573435
128,1.2843197106882165,0.148792703982969,-0.10040484705253214,1.515522195929547,0.7036041162922569,0.17078337465224866,0.45797858094353605,0.05188861269229089,-0.02420248412283711
129,1.2941405718689822,0.19243354260874368,-0.09503248457271396,2.0174221344705927,0.6685641960771377,0.1880707022024244,0.4540185638325195,0.037790151631640186,-0.02461034775630966
130,1.299355899051376,0.17955379562324691,-0.09744636692737274,1.6403920556313787,0.705535051411603,0.20165119096852474,0.44713971438938305,0.046073271641584604,-0.022792255831632108
131,1.2634308631033084,0.20366215684573336,-0.10053036059192569,1.8924234459934914,0.7325113067487774,0.1780818441253987,0.4546069401442408,0.03686023974725072,-0.02203734424596398
132,1.2845272610728964,0.16489855131217543,-0.09830130871107086,1.7999638072461088,0.6844760039313023,0.18700321789981109,0.44807524689309997,0.04380223669202321,-0.02287056789292305
133,1.284797758194887,0.21527706380700562,-0.09929558110204124,1.6343588145926475,0.6717526774836162,0.19064000098326914,0.4434961304544779,0.045503287488112436,-0.02310030300277511
134,1.312370051860318,0.1929716991094419,-0.08964124081217044,1.671792097837172,0.6770116445977806,0.1998678897295757,0.4443447234882104,0.05271184124343688,-0.022268151046678397
135,1.2757522061816546,0.1715607805457079,-0.09587764266891335,1.6053928036002831,0.651778136167244,0.19973430528587854,0.4476703543854752,0.04956609859747947,-0.021854247388121358
136,1.313682243355055,0.17689364289306983,-0.09884784202647749,1.8580262379882477,0.5407418239255565,0.2034272582325517,0.4557483318539058,0.04992333068526794,-0.02295462730425357
137,1.3036899836655775,0.1871949779387373,-0.09520783472286241,1.8628039577341817,0.5907519734288862,0.19508066719891604,0.45195808264762816,0.0434066157454476,-0.023693943222627446
138,1.2940913337554294,0.17762175078143622,-0.08663164989526291,1.8572992821219607,0.5971862520404422,0.2515040760573045,0.434126568092408,0.0414258562347027,-0.023086237736541174
139,1.3183463155345163,0.20795678223263264,-0.08727701319566668,2.0364212400803217,0.808258973894218,0.2166634436269788,0.45121089426244815,0.04536912315111161,-0.02371241622265875
140,1.355919489334409,0.19418536678494966,-0.09406754192478105,1.6734683578244853,0.649237609290853,0.242252178895836,0.4465005611436568,0.041940180163642364,-0.023463016305904964
141,1.2608555174617586,0.18040376616278314,-0.08832574615700012,1.9075242782630295,0.6030508026381942,0.1941852307836262,0.4431358107240813,0.04512703091310065,-0.02268689318281331
142,1.2799100959920542,0.19964926425915236,-0.08946220901123482,1.8583576429368307,0.6891348410135084,0.23396718941075562,0.4353570381263849,0.04877630046611936,-0.02253758801396493
143,1.3032759616874017,0.18654997320831979,-0.08041699932747051,1.791531816855227,0.7762922995821352,0.2526165429327981,0.4427238300830045,0.051889263470623254,-0.02329108340765884
144,1.3104242129330632,0.22681929354325436,-0.09031983089523549,1.5581332700895711,0.649084823303132,0.2503350464993777,0.4571847131542697,0.042208999034463575,-0.023921901570658412
145,1.357946365707148,0.20360745298649863,-0.08826081430072245,1.701635639385464,0.6556401211882108,0.22505892286353477,0.4466088262231972,0.047332091572585985,-0.023254864927110083
146,1.2296616481527514,0.20763416511252536,-0.09337822077361824,1.6985006117951111,0.6196758394656322,0.18694479695571964,0.43804706979901004,0.0408470553516799,-0.022863478403088514
147,1.3152079050456993,0.17422336997866755,-0.08774025504493299,1.7859389966767434,0.5769746134549669,0.17965687588523205,0.44638810950768715,0.035973260240337146,-0.023586818219274604
148,1.3041608954354325,0.16601057826613164,-0.09172751959755435,1.859614281442216,0.5278556909664841,0.2407164987905196,0.4498984765939043,0.048103139829622193,-0.022781730452386607
149,1.2637517358954158,0.18760731222374027,-0.08206407451202355,1.9324327432196542,0.6497115787113882,0.2182279812766526,0.44561462706592225,0.04034240989121179,-0.023236680954981125
150,1.2946774874791345,0.18391457001747902,-0.09924280219657461,1.9864182500774759,0.657985481480265,0.20537469468167724,0.4493985794189294,0.033809669541085954,-0.02171264828114126
151,1.3471273910902815,0.1835887302704044,-0.09294628345096233,1.8283956144188604,0.7475716377475923,0.1824134369957177,0.43812517445559307,0.049674262853469764,-0.0228486868902227
152,1.2714418490514934,0.16859502221332168,-0.09133332743643233,1.8670718497511491,0.8659931837377816,0.21545924638241432,0.43729911452960574,0.03552556010372222,-0.02406765237283979
153,1.2963872839501391,0.245944317324833,-0.08927278330623903,1.9197559100228025,0.5391089808032477,0.19748396611860203,0.45575115943647565,0.051743620649986125,-0.025538482646818288
154,1.2644573737184783,0.21205177499594266,-0.09343218255020028,1.863390377868081,0.49451460364607314,0.18133599245172116,0.4374276267175596,0.041834674686272874,-0.024326805308120102
155,1.2823911708086908,0.17008066148739212,-0.09955896259248062,1.7829800625906214,0.6684359390074428,0.1685170431825204,0.4439801593862187,0.04162386462364415,-0.02399116925223415
156,1.2974081540082072,0.18148948590501623,-0.08674392093250166,1.722690030971207,0.7445507893342064,0.23635551100196345,0.4567543212872664,0.050158624126476835,-0.02297966269093046
157,1.2941244314643423,0.19903553731715612,-0.08508170437537216,1.7300619180729913,0.6836340686950815,0.20610243578455492,0.4443999994584429,0.05114675100663669,-0.02374587793936834
158,1.331073327957783,0.2007065847279074,-0.08004031295626715,1.8449421573492752,0.7136624040291015,0.21965069845077578,0.4442752675667783,0.041521562991779254,-0.02500004495997642
159,1.25783198927196,0.22303075952389628,-0.07795209696953018,1.9063033068154116,0.7247614752574536,0.2064044415237322,0.44455330862006986,0.05758756973507595,-0.026056850504297575
160,1.256502722078863,0.2023179900903681,-0.07688520065457007,1.8779785096693642,0.5718366449002819,0.19275578687516093,0.4560725206820398,0.047574465066733636,-0.024429751406628925
161,1.321849011096231,0.20426103189520875,-0.08649883931586994,1.8885749876056037,0.7214002284991895,0.17304354945696332,0.4550427439055956,0.0362130511827174,-0.025415114513313464
