,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_Intercept_subj.30,1.252291417689563,0.02384998674677423,1.2062637189740333,1.2362755490363773,1.2522688604846013,1.2677250316775466,1.299094665860751,0.00038632859556726404
a_Intercept_subj.31,0.9639918361098097,0.014247244431231175,0.9361762790748059,0.9543621775970872,0.9640228076589812,0.9734005787958756,0.9917521966065679,0.00025596982793851195
a_Intercept_subj.32,1.3480536167196078,0.026460341362547785,1.2972876740075088,1.329871715809128,1.3476890794005272,1.365858829168178,1.4005669303866783,0.0004947979509699505
a_Intercept_subj.33,1.266444970106912,0.023595936577887486,1.2211128891866427,1.250599995778641,1.2662513012356615,1.2820651947844097,1.3129352232697287,0.0004071273621423577
a_Intercept_subj.34,1.1919157466167278,0.018344659369097592,1.156906207850541,1.179667715976663,1.1914933133581513,1.2038294538264038,1.2302540743202182,0.0002837240150114806
a_Intercept_subj.35,1.2794446374578816,0.02151390812559933,1.2372041186467317,1.2649146679423737,1.2797786612878832,1.2939171790985642,1.3214025140824779,0.00038222405779298987
a_Intercept_subj.36,1.0238609766020599,0.016742293452007298,0.9918793178299738,1.0124121979733782,1.0236966755310049,1.034810359179061,1.057297963071696,0.0003072992326260863
"a_C(stim_PM, Treatment('PM'))[T.noPM]",-0.090372543155254,0.0074825462877796045,-0.10500055675235259,-0.09534646184315673,-0.09039801014411981,-0.08542569759445937,-0.07539029961234912,0.00018967187875365627
v_Intercept,1.7780055047220085,0.11462340851919803,1.5539850520849041,1.7015317375007342,1.7775429972695813,1.8549803700250402,2.004231241416149,0.0017190433309633528
v_Intercept_std,0.6760129822387593,0.08803850501941674,0.5259947680184935,0.6131928125739918,0.6670530229216916,0.7299759047594048,0.8699917394071447,0.0020223447434095454
v_Intercept_subj.1,1.7681717869804305,0.05918415962739898,1.6532032285187026,1.728544761106861,1.7673100245829818,1.8075736184987687,1.8852470422125913,0.0007750501339454714
v_Intercept_subj.2,1.6438574525259348,0.06288651424562601,1.5198455955146981,1.6016168088519096,1.6447721014105854,1.6878367027936851,1.7650635470088263,0.0008370168561539583
v_Intercept_subj.3,2.4831508790816157,0.07753905339678746,2.330581779792267,2.4324007280153244,2.4828066993382376,2.5356223158479385,2.6352246363173695,0.0013158418821427656
v_Intercept_subj.4,1.728881761854661,0.059291411602410256,1.6163346001149481,1.6883857803814044,1.7276892857408226,1.7687066615532734,1.848049818663529,0.0009894690288922274
v_Intercept_subj.5,3.5165085663244526,0.23369787142162815,3.174417390919425,3.356713371417545,3.472750624320563,3.6268807173799713,4.125238939064816,0.01719829936211223
v_Intercept_subj.6,2.332044926350745,0.07535773757895498,2.1891462704106566,2.281041816236753,2.330786404213497,2.3823436943335667,2.4828093612639512,0.0010354825148567583
v_Intercept_subj.7,1.559641065170442,0.06427891872957536,1.4353635571734344,1.5159220894630077,1.5600112817806953,1.6050850191695711,1.6830501620282738,0.0009492084237852713
v_Intercept_subj.8,2.145823751926195,0.0664814503142999,2.0191669941726538,2.0997525615076436,2.145075701740519,2.191092814356866,2.2780858040699985,0.001094308188844998
v_Intercept_subj.9,0.8934433064854634,0.05968795919692416,0.7737546494354381,0.8534002987068521,0.892990977547743,0.9338915513106948,1.0092839862667615,0.0008051340332010483
v_Intercept_subj.10,2.579872054904205,0.08081753120172795,2.422401651877926,2.524882965217354,2.5785688843998398,2.6346600244394387,2.7403270468164598,0.0013197772215937493
v_Intercept_subj.11,1.6639568001458835,0.060395496478951184,1.547250545701426,1.6222121640196252,1.6628868733980908,1.7051645757334324,1.7847454273177208,0.0009116071701276516
v_Intercept_subj.12,2.273835195506877,0.07391472409861877,2.130513345752069,2.2234810677612282,2.2750909822465095,2.32410185835722,2.4185031788853406,0.0011034672939947807
v_Intercept_subj.13,1.41446194114139,0.049030054563423166,1.321032459200782,1.3809637637248608,1.4144582814009912,1.4470265636289035,1.5125430845841232,0.000819112389203499
v_Intercept_subj.14,0.5783012788551074,0.047963350757965276,0.48458770717307864,0.5464985561755642,0.5770525478603473,0.6118910464916973,0.671489734135504,0.0006825484930157841
v_Intercept_subj.15,1.2437962806805247,0.06162636226529555,1.121385365643357,1.2025117733316304,1.2446054428073852,1.284861017181854,1.3629799772069344,0.0008519460140807232
v_Intercept_subj.16,1.3745945051302368,0.05261649745674027,1.2716803765512035,1.3388641033184052,1.374330582241657,1.4108691735845795,1.474781505763308,0.0007449465305331523
v_Intercept_subj.17,1.1636534044103075,0.06016489410172981,1.0450738275133287,1.1220521715765739,1.1636926857749244,1.204244344504259,1.2813975217899543,0.0008172690868902243
v_Intercept_subj.18,2.3293064462016506,0.076070865076237,2.1839426250603156,2.278370594188101,2.3280708418747107,2.381182017713268,2.479228314760514,0.0011541952480491864
v_Intercept_subj.19,2.8360986212403123,0.08753104095197481,2.671417099462268,2.7764351051954863,2.8345535124182386,2.893834922381612,3.0116803283103613,0.0015263462551194898
v_Intercept_subj.20,2.0272837130725967,0.0641388877618392,1.90173878334702,1.9832154890565798,2.0269236947585205,2.07027178884548,2.1533311161059836,0.0011273693396587853
v_Intercept_subj.21,2.7231945754468763,0.08427857069908956,2.557454723113735,2.6659313390284995,2.7241448108535753,2.7807506580673373,2.886695833901779,0.0013633181294108077
v_Intercept_subj.22,1.1380460406486006,0.055081192328171706,1.0296899806470645,1.1019947090580682,1.1387842614305743,1.1740628123856744,1.2477771844424879,0.0007780992006587697
v_Intercept_subj.23,2.0025376339721923,0.06976329806473582,1.8669642425244843,1.9547637528289181,2.001973322424244,2.0486927793092007,2.1388539336258416,0.0009758481661012394
v_Intercept_subj.24,1.0465404784848187,0.047110616381762345,0.9525272217295473,1.0149225624944513,1.0463698794358522,1.0788573458622253,1.1375246301492563,0.0006836309263764107
v_Intercept_subj.25,0.4889227077949323,0.05014017461752816,0.3897460544566864,0.455439935843781,0.4886331736717147,0.5224057257751318,0.5873880322576951,0.00073414404209116
v_Intercept_subj.26,1.374111943621215,0.06171778841437477,1.2498964804614094,1.3335206225648775,1.3750295429290484,1.4153158113713316,1.495966718917759,0.0009417544134475495
v_Intercept_subj.27,1.8612244325542702,0.06322270955968257,1.7347068899913638,1.8195986682284435,1.8603585572059635,1.9033454367257503,1.9843567228662458,0.0009919972211519556
v_Intercept_subj.28,1.6986662355061046,0.055027522747558705,1.5915575637521902,1.6610818691035665,1.6985440431365866,1.734926832247371,1.8086096932215234,0.0008852011364654111
v_Intercept_subj.29,2.3376482826336984,0.07105349271124707,2.1980023593619458,2.2878963376264148,2.338414259366791,2.386904554140984,2.475570330405947,0.0015147423550555075
v_Intercept_subj.30,2.1489540669497624,0.06842978458371958,2.016291862392436,2.1023224356721624,2.1483033784135515,2.195051772397543,2.284373942830129,0.0008982091812908745
v_Intercept_subj.31,1.4115852104788704,0.0684498733021791,1.2789265222273054,1.364761488712538,1.4118212155214078,1.4583494934556243,1.545043254235079,0.0009426271193118446
v_Intercept_subj.32,1.756602807085004,0.05872565990102919,1.6427169742048802,1.7162861179548814,1.7558859709158148,1.7976527355245326,1.8740576065814947,0.0008536937730870527
v_Intercept_subj.33,2.0785980117440865,0.06578277818735485,1.948802756019498,2.0338371531529518,2.0782071442759014,2.122701118085092,2.2093083174696737,0.000960490666413695
v_Intercept_subj.34,1.4999301888063163,0.06013388704185661,1.3843790301431387,1.4590909988335992,1.498711119836739,1.5402500867158646,1.6206906194244328,0.0009374272192486129
v_Intercept_subj.35,1.0341466436697817,0.05187578145059464,0.9336062588459904,0.9992486187776332,1.0333703296750032,1.069620757156731,1.135930445157026,0.0007382671549816981
v_Intercept_subj.36,1.9715452887292264,0.07363179538106675,1.8297537962038521,1.921410536716621,1.9718275232788531,2.0214347458233712,2.1145500795516847,0.0010273795631702482
"v_C(stim_PM, Treatment('PM'))[T.noPM]",0.210365252397341,0.02191236973329148,0.16818943078411144,0.19560507913685285,0.21055893284977226,0.22540992203625543,0.25212510772805713,0.0003932922362806216
t_Intercept,0.4473732717243165,0.007518203029777012,0.43236053717783324,0.4423243057107225,0.44732957969593123,0.45238066533582494,0.4619451372988254,0.00011730680912561597
