,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_Intercept_subj.19,1.2723386043988492,0.032863461579975384,1.2108741166527366,1.2493231448601467,1.2711682060689207,1.2941318209880908,1.338791992887218,0.0008005949675834123
a_Intercept_subj.20,1.573664048837833,0.03869337133248689,1.5008777538148659,1.5470709022066258,1.5719689335572022,1.5994859234744512,1.6530949465305473,0.0008935070137646312
a_Intercept_subj.21,1.1707166443974468,0.025295722492552814,1.1220467831650915,1.153482884977625,1.170345719945073,1.187655207141989,1.2202298870886095,0.0005847165616105043
a_Intercept_subj.22,1.2239615488568034,0.022880884436628276,1.1797450806825551,1.2087013600202852,1.2241798148570024,1.2390696614217944,1.268732259619667,0.0005049913614418286
a_Intercept_subj.23,1.1621518045989119,0.02248913493536345,1.1178043022313902,1.1467252879895498,1.1622170503906923,1.176980186508406,1.2070481600430858,0.0004585396445411772
a_Intercept_subj.24,1.4920857830697725,0.023455285776003837,1.4459119049481408,1.476039165472091,1.4918358073248719,1.5074714871308095,1.5389848651704783,0.0004925324094280416
a_Intercept_subj.25,1.2107385156588684,0.017077136079217837,1.1775575149233386,1.1990522160277612,1.2108828757449233,1.2221967595764214,1.2437402017005608,0.00036645396021537307
a_Intercept_subj.26,1.1088024904858238,0.018127602225005802,1.0737123903327843,1.096541635141126,1.1083976845339552,1.1210189831890018,1.1449260900091671,0.00039706468970534544
a_Intercept_subj.27,1.2467626031259789,0.023484908225064386,1.2011443272060731,1.230593158140569,1.2470212882675462,1.2623813609836787,1.293204673069006,0.0005801474200988198
a_Intercept_subj.28,1.6207702402972144,0.0321478823975241,1.5586689212059273,1.5990105464628561,1.6208141341852584,1.6423299565722294,1.6841611588816734,0.0005517772344847845
a_Intercept_subj.29,1.5384628399150861,0.039692285135045205,1.4655399839857777,1.5111889485293244,1.5366963197520833,1.5636257783306546,1.622424922413352,0.0011771867509279567
a_Intercept_subj.30,1.2414964058212523,0.023790807162233186,1.194615319652012,1.2253190528859164,1.2416720628662468,1.2576984458853453,1.28789087461089,0.0004646724845467939
a_Intercept_subj.31,0.9493512944956799,0.015301025965160394,0.9200496033146326,0.9390671040698242,0.9492841739644129,0.9594095463110657,0.9801034999539844,0.0004153371319374906
a_Intercept_subj.32,1.337531251880972,0.024999330190275438,1.2904754405721854,1.3205272105164878,1.3374305311963017,1.3540319205053144,1.387985498795873,0.0005257698845925024
a_Intercept_subj.33,1.254907923360946,0.024180012724363275,1.208008443691653,1.2387422958461745,1.2547340081703298,1.2708172591546798,1.3028997909918096,0.0005267409788579582
a_Intercept_subj.34,1.1780025496061923,0.019906801834971878,1.1399726761433073,1.1640893845387241,1.177625634645437,1.1912085283282303,1.2176664361553649,0.00041822606288720337
a_Intercept_subj.35,1.2662226224550934,0.021997211247293064,1.2232072099656581,1.2511941121154473,1.265967666371881,1.2811554516351655,1.3097855716331042,0.0004894574484718053
a_Intercept_subj.36,1.009342301972192,0.017142605616188085,0.9767057096481259,0.9973364844771907,1.0091451097070243,1.0212365847309455,1.0431431667509528,0.0003697273646919524
"a_C(stim, Treatment('Rem'))[T.Con]",-0.0773650813184323,0.008791093590376714,-0.09461415183360293,-0.0832077912207886,-0.07754765835240211,-0.07165917067909908,-0.05993791887068506,0.000345304628652575
"a_C(stim, Treatment('Rem'))[T.Uad]",0.024218667056768412,0.00939707495689309,0.006043296088208194,0.01772857078346108,0.024145586211316395,0.030369735286352614,0.04300449055964971,0.0003370180820373251
v_Intercept,1.8035253638936353,0.11483992146051106,1.577681280771856,1.7243594072769572,1.803145491682219,1.8801852312660334,2.0325802432000524,0.001646683872768433
v_Intercept_std,0.6722625455493263,0.08430158636138181,0.5344013538730458,0.6123354882436063,0.6636709223648001,0.7227388811283671,0.8586268736634022,0.0014261366907258157
v_Intercept_subj.1,1.7919446454543722,0.06136685161877838,1.6726112247813267,1.751158631492309,1.7904781569200443,1.8326678282428943,1.9128505481422526,0.0010400223531438883
v_Intercept_subj.2,1.668518810418102,0.06390610861436835,1.5459753938259737,1.625338194652937,1.6671664277505673,1.7110212397555473,1.7924483535462419,0.0010870426857276373
v_Intercept_subj.3,2.5031228825146616,0.07838025845335758,2.3502115085981807,2.4495027765359003,2.5036556379928716,2.5556381401977113,2.6570638884063333,0.0013692289721913243
v_Intercept_subj.4,1.7474399430476202,0.061552552398441186,1.6288237944806279,1.7045228998172943,1.7468968078314628,1.788857875263852,1.87075703640692,0.0009340614175194965
v_Intercept_subj.5,3.505055513397322,0.19017186586830717,3.200515742467733,3.3760211305259737,3.4794519651514157,3.6089382352161574,3.95107924610168,0.011308862408914303
